inputs,labels,predictions
President Cyril Ramaphosa attended Cape Town's Protestant Groote Kerk - one of South Africa's oldest churches - on Sunday morning to deliver a eulogy in De Klerk's honor.,"Prezident Cyril Ramaphosa navštívil protestanský kostel v Kapském Městě Groote Kerk - jeden z nejstarších jihoafrických kostelů - v neděli ráno, aby pronesl oslavnou řeč na počest De Klerka.","Prezident Cyril Ramaphosa se v neděli ráno zúčastnil bohoslužby v protestantském kostele Groote Kerk v Kapském Městě, jeden z nejstarších kostelů v Jižní"
"""He was often misunderstood due to his over-correctness,"" De Klerk's widow Elita Georgiadis told around 200 attendees.","„Často byl nepochopen kvůli jeho nadměrné korektnosti“, řekla vdova po Klerkovi Elita Georgiadisová kolem 200 návštěvníkům.","""Byl často špatně chápán kvůli své přehnané přesnosti,"" řekla vdova De Klerka Elita Georgiadis před asi 200 hosty."
"I shall never forget this man who mesmerized me, who made me want to help him achieve this huge task ahead of him.","Nikdy nezapomenu na toho muže který mne fascinoval, který mne udělal, abych mu pomohla dosáhnout tento ohromný úkol ležící před ním.","Nikdy se mi nepomstí ten člověk, který mě okouzlil, který mě přiměl, abych mu pomohl dosáhnout tohoto obrovského cíle před ním."
"A private mass and the national anthem preceded the ceremony, which featured a portrait of De Klerk between two candles and a choir decorated with white flowers.","Soukromá mše a státní hymna předcházely tomuto ceremoniálu, který představil portrét De Klerka mez dvěma svíčkami a sbor ozdobený bílými květy.","Svatomasínská mše a státní hymna předcházely ceremoniálu, který se odehrál u portrétu De Klerka mezi dvěma svíčkami a sborem zdobeným bílými kvě"
"Despite a positive reputation abroad, De Klerk divided opinion in South Africa and his death prompted mixed reactions.",I přes pozitivní pověst v zahraničí De Klerk rozdělil názor v Jižní Africe a jeho smrt vyvolala smíšené reakce.,"Ačkoli má De Klerk pozitivní reputaci v zahraničí, rozdělil názory v Jižní Africe a jeho smrt vyvolala smíšené reakce."
Critics say he remains inseparable from apartheid-era crimes and could have been held accountable for them had he lived longer.,"Kritici říkají, že zůstává neoddělitelný od zločinů éry apartheidu a mohl za ně být učiněný zodpovědný, kdyby žil déle.","Kritici tvrdí, že zůstává neoddělitelný od zločinů apartheidu a mohl by být zodpovědný za ně, kdyby žil déle."
"De Klerk represented the National Party, which in 1948 formally established apartheid's racial segregation and disenfranchisement of South Africa's non-white majority.","De Klerk představoval Národní stranu, která v roce 1948 vytvořila rasovou segregaci apartheidu a rozčarování z jihoafrické nebělošské většiny.","De Klerk reprezentoval Národní stranu, která v roce 1948 formálně zavedla apartheid a diskriminaci většiny neevropských obyvatel Jižní Afriky."
"Outside the church, a small group of protesters held signs saying, ""Justice denied"" and ""Justice for apartheid victims"" and were swiftly led away by police.",Mimo kostel držela malá skupina protestujících cedule říkající „Spravedlnost byla popřena“ a „Spravedlnost pro oběti apartheidu“ a byli rychle odvedeni policií“.,Venku u kostela se malý dav protestujících držel plakáty s nápisem „Spravedlnost zmařena“ a „Spravedlnost pro oběti apartheidu“ a byl rychle odveden
The surrounding area was closed to traffic and placed under high security.,Okolní oblast byla uzavřena pro dopravu a umístěna pod zvýšenou ochranou.,Okolní oblast byla uzavřena pro dopravu a umístěna pod vysokou bezpečnostní ochranou.
Comments in his final years also tarnished De Klerk's image amid criticism for his failure to apologize officially for the crimes of apartheid.,Komentáře v jeho posledních letech také ztratily lesk image De Klerka pro jeho chybu neomluvení se oficiálně za zločiny apartheidu.,V posledních letech se také poškodilo De Klerkovo jméno kritikou za jeho neochotu oficiálně omluvit zločiny apartheidu.
"In 2020, he denied apartheid was a crime against humanity before retracting the statement and apologizing.","V roce 2020 popřel, že apartheid byl zločinem proti lidskosti předtím, než stáhnul toto prohlášení zpět a omluvil se.","V roce 2020 odmítl apartheid považovat za zločin proti lidskosti, než se odvolal a omluvil se."
"De Klerk's foundation issued a posthumous video apologizing ""for the pain, hurt, indignity and damage that apartheid has done"" to South Africa's non-white populations.","Fond De Klerka vydal posmrtné video omlouvající se „za bolest, zranění, ponížení a škodu, kterou apartheid udělal „jihoafrickému nebělošskému obyvatelstvu“.","Nadace De Klerka vydala postihomní video, ve kterém se omlouvá ""za bolest, újmu, urážku a škodu, kterou apartheid učinil"" africkým nebielým populacím"
"For your information, I will be sending you a transcript of our conversation.",Pro vaši informaci vám zašlu přepis našeho rozhovoru.,"Pro vaši informaci, posíláte mi přepis naší konverzace."
"Should you have any further questions or concerns, you can always reply back to that email and we will be able to assist you further.","Máte-li jakékoli další dotazy nebo obavy, vždy můžete odpovědět na tento e-mail a my vám budeme moci dále pomoci.","Pokud máte nějaké další otázky nebo obavy, můžete se vždy vrátit k tomuto e-mailu a my vám budeme moci pomoci dále."
Our concentrated combination of dedication and expertise benefits our customers.,Naše soustředěná kombinace obětavosti a odborných znalostí je pro naše zákazníky přínosem.,Naší soustředěnou kombinací odhodlání a odbornosti prospívají naši zákazníci.
"Norton has been outperforming the competition in many reputable head-to-head tests, and only Norton has won the PC Magazine Editors’ Choice Award 34 times, including 11 years in a row – more than any other security company.","Norton překonává konkurenci v mnoha renomovaných srovnávacích testech a pouze Norton získal 34x ocenění PC Magazine Editors' Choice Award, z toho 11 let po sobě - více než kterákoli jiná bezpečnostní společnost.","Norton v mnoha respektovaných srovnávacích testech překonává konkurenci a pouze Norton získal ocenění PC Magazine Editors’ Choice Award 34krát, včetně 11 let v řadě – více než jak"
What does that mean for you?,Co to pro vás znamená?,Co to pro vás znamená?
"When you buy Norton Security, you’re getting one of the best security products on the market today.",Zakoupením produktu Norton Security získáte jeden z nejlepších bezpečnostních produktů současnosti.,"Když si koupíte Norton Security, máte jeden z nejlepších produktů na ochranu proti malware na trhu."
We include a protection promise only Norton can make,"Přikládáme příslib ochrany, který může poskytnout pouze Norton","Zahrnujeme do našich služeb ochranu, kterou Norton může nabídnout."
"We’re so confident in our ability to keep you secure, we offer refund assurance: If your PC or Mac gets a virus our Norton experts cannot remove, we’ll give you a refund*","Jsme si natolik jisti, že jsme schopni zajistit vaši bezpečnost, že nabízíme záruku vrácení peněz: Pokud se na vašem PC nebo Macu objeví virus, který naši odborníci nedokážou odstranit, vrátíme vám peníze*","Jsme tak přesvědčeni o své schopnosti chránit vaše zařízení, že nabízíme záruku vrácení peněz: Pokud se na vašem počítači nebo Macu objeví virus, který naše Nortonovi odborn"
"With Norton Security Deluxe, you can secure your device quickly and easily.",S Norton Security Deluxe můžete zabezpečit své zařízení rychle a snadno.,S Norton Security Deluxe můžete rychle a snadno zabezpečit své zařízení.
Norton Security Deluxe provides a simple view detailing the protection status of your device.,Norton Security Deluxe poskytuje jednoduché zobrazení s podrobnými informacemi o stavu ochrany vašeho zařízení.,"Norton Security Deluxe poskytuje jednoduchý přehled, který zobrazuje stav ochrany vašeho zařízení."
"From a single dashboard, you can monitor your security and identity protection settings, and even view the history of files scanned and downloads analyzed.",Na jednom ovládacím panelu můžete sledovat nastavení zabezpečení a ochrany identity a dokonce zobrazit historii skenovaných souborů a analyzovaných stahování.,"Z jediného panelu můžete sledovat nastavení vaší bezpečnosti a ochrany identity, a dokonce i prohlédnout historii skenovaných souborů a analyzovaných stažených souborů."
Norton Security Deluxe includes online access to expert help from certified Norton technicians.,Norton Security Deluxe disponuje online přístupem k odborné pomoci certifikovaných techniků Norton.,Norton Security Deluxe zahrnuje online přístup k odborné pomoci od certifikovaných techniků Norton.
"If at any time you need help, our support agents are ready to assist you 24 hours a day, seven days a week.","Pokud budete kdykoli potřebovat pomoc, naši pracovníci podpory jsou připraveni vám pomoci 24 hodin denně, sedm dní v týdnu.","Pokud někdy budete potřebovat pomoc, naše agenti podpory jsou připraveni vám pomoci 24 hodin denně, sedm dní v týdnu."
"To activate, sign up online and save your billing information in your Norton account.",Pro aktivaci se přihlaste online a uložte fakturační údaje do svého Norton účtu.,"Aktivovat můžete tím, že se zaregistrujete online a uložíte své fakturační informace do svého účtu Norton."
"Automatically renews each year, unless the renewal is cancelled before the day you are due to be charged in my.norton.com or by contacting Norton Support.","Automaticky se obnovuje každý rok, pokud není obnovení zrušeno přede dnem, kdy má být naúčtováno, na my.norton.com nebo kontaktováním podpory Norton.","Automaticky se obnovuje každý rok, pokud není před uplynutím dne, kdy máte být zpoplatněn, v my.norton.com nebo kontaktováním podpory Norton zrušeno."
The subscription renewal is charged at the renewal price found at norton.com/pricing.,"Obnovení předplatného se účtuje podle ceny za obnovení, kterou najdete na norton.com/pricing.","Obnovení předplatného je účtováno podle ceny obnovení, která je uvedena na norton.com/pricing."
"Price subject to change, but a notification email is sent before billing.","Cena se může změnit, ale před fakturací je zaslán upozorňující e-mail.","Cena je předmětem změny, ale před fakturací je odesláno upozornění e-mail."
"Under NortonLifeLock Cancellation & Refund Policy once activated, you can cancel your contract and request a full refund within 60 days of the purchase, and for each annual renewal within 60 days of being charged.",Podle Směrnice pro zrušení a vrácení peněz u produktu NortonLifeLock můžete po aktivaci zrušit smlouvu a požádat o vrácení peněz v plné výši do 60 dnů od zakoupení a u každého ročního obnovení do 60 dnů od naúčtování.,"Pod politikou zrušení a vrácení peněz NortonLifeLock můžete zrušit svou smlouvu a požádat o plné vrácení peněz do 60 dnů od nákupu, a pro každou"
Subscription begins upon online activation.,Předplatné začíná po online aktivaci.,Přihlašování začíná okamžitém online aktivováním.
"To launch the service, download/install on each device, and/or complete set-up.","Pro spuštění služby, stáhněte/nainstalujte do každého zařízení a/nebo dokončete nastavení.",Nastartovat službu stačí stáhnout a nainstalovat ji na každém zařízení a/nebo dokončit nastavení.
"Updates and features may be added, modified or removed, subject to the License and Services Agreement.","Aktualizace a funkce mohou být přidány, upraveny nebo odstraněny v souladu s licenční smlouvou a smlouvou o službách.","Aktualizace a funkce mohou být přidány, změněny nebo odstraněny, v souladu s Licenční a Smlouvu o službách."
"Data collection, storage and use for subscription management and renewal purposes subject to NortonLifeLock Global Privacy Statement.","Shromažďování, ukládání a používání údajů pro účely správy a obnovení předplatného se řídí globálním prohlášením o ochraně osobních údajů NortonLifeLock.","Shromáždění, ukládání a používání dat pro správu a obnovu předplatného podléhá Prohlášení o globální soukromí NortonLifeLock."
Dive into an immersive story encased in Black Desert's expansive world that's just waiting to be explored.,"Ponořte se do pohlcujícího příběhu zakomponovaného do rozlehlého světa Black Desert, který jen čeká na prozkoumání.","Ponořte se do pohlcujícího příběhu, který je obklopený rozsáhlým světem Black Desert, který je jen čekající na to, aby byl prozkoumán."
"Accompanied by a Black Spirit, a companion whose destiny is intertwined with their own, players will discover the secret of the Black Stones and the history of their corrupting effects.","V doprovodu černého ducha Black Spirit, společníka, jehož osud je propleten s jejich vlastním, hráči objeví tajemství černých kamenů Black Stones a historii jejich ničivých účinků.","S doprovodem Černého Ducha, společníka, jehož osud je provázaný s jejich vlastním, hráči objeví tajemství Černých Kamenů a historii jejich zkažujících úč"
Players will enjoy jaw-dropping graphics with an insane level of character customization across 19 character classes.,Hráči si užijí ohromující grafiku se šílenou úrovní přizpůsobení postavy v 19 třídách postav.,Hráči si užijí úžasné grafiky s šíleně vysokým stupněm personalizace postav po 19 třídách postav.
"Each class offers intuitive skill-based combat, equipped with set of unique skills which can be freely combined into exciting and effective combos, always keeping you on your toes.","Každá třída nabízí intuitivní boj založený na dovednostech, vybavený sadou jedinečných dovedností, které lze libovolně kombinovat do vzrušujících a účinných bojů, které vás vždy udrží ve střehu.","Každá třída nabízí intuitivní boj založený na dovednostech, vybavený unikátními dovednostmi, které lze volně kombinovat do vzrušujících a efektivní kombin"
Black Desert Prestige Edition is a living-world MMORPG with $140 worth of bonus content.,Black Desert Prestige Edition je MMORPG ze živého světa s hodnotou obsahu bonusu 140 $.,Black Desert Prestige Edition je živoucí MMORPG světa s bonusovým obsahem v hodnotě 140 dolarů.
"Experience fast-paced, action-packed combat, hunt monsters and huge bosses, fight with friends in a guild to siege nodes and castles, and train in a variety of life skills such as fishing, trading, crafting, cooking, sailing, and much more!","Zažijte rychlý akční boj, lovte příšery a obrovské bossy, bojujte s přáteli v cechu, abyste obléhali uzly a hrady, a trénujte různé životní dovednosti, jako je rybaření, obchodování, řemesla, vaření, plachtění a mnoho dalšího!","Zkuste rychlý, akční boj, lovte monstra a obrovské bossy, bojujte s přáteli v gildii o obležení uzlů a hradů a cvičte v různých dovednost"
Robust Character Creation Tools - Make the character YOU want to play.,"Robustní nástroje pro tvorbu postav – Vytvořte postavu, kterou chcete hrát.","Robust Character Creation Tools - Stvořte si postavu, kterou chcete hrát."
Seamless Movement Throughout the World - No loading times necessary as you explore.,Bezproblémový pohyb po celém světě – Při prozkoumávání není potřeba doba načítání.,Bezúdržbový pohyb po celém světě - žádné zpoždění při procházení.
"Combo-Oriented, Non-Targeted Combat - Take part in fast-paced, action-packed combat with skills that can be chained through combos.","Kombo orientovaný, necílený boj – Zúčastněte se rychlých a akcí nabitých bojů s dovednostmi, které lze spojit pomocí komb.","Tvorba kombinací, neukázaný boj - Zúčastněte se rychlého, akční boje s dovednostmi, které se dají spojit do kombinací."
Unique Weather and Climate - The weather and climate will have various effects on different zones that players can adapt to.,"Jedinečné počasí a podnebí – Počasí a podnebí budou mít různé vlivy na různé zóny, kterým se hráči mohou přizpůsobit.","Unikátní počasí a klima - Počasí a klima bude mít různé účinky na různé zóny, které hráči mohou přizpůsobit."
"Day/Night Cycle - Along with unique weather and climate changes, the game revolves around a day/night cycle that alters NPC behavior and triggers various events based on the time of day.","Cyklus den/noc – Spolu s jedinečnými změnami počasí a klimatu se hra točí kolem cyklu den/noc, který mění chování NPC a spouští různé události podle denní doby.","Denní/Nocní Cyklus - Společně s jedinečnými počasím a změnami klimatu se hra točí kolem denního/nocního cyklu, který mění chování NPC a spouští různé ud"
"Instanced Player Housing - From tents to palaces and everything in between, players can furnish and customize their own homes and can hire NPCs to keep your place clean or purchase things from the marketplace.","Instand Player Housing – Od stanů po paláce a vše mezi tím, hráči si mohou zařídit a upravit své vlastní domovy a mohou si najmout NPC, aby udrželi vaše místo čisté, nebo si koupit věci z tržiště.","Instancované hráčské bydlení - Od stanů až po paláce a všechno mezi nimi, hráči mohou vybavit a přizpůsobit své vlastní domy a najmout NPC, aby udržovali jejich místo čisté nebo zak"
Mounted Combat - Utilize your trusted mounts on the battlefield and take advantage of their mobility and effectiveness in combat.,Mounted Combat – Využijte své důvěryhodné jezdecké koně na bojišti a využijte jejich mobility a efektivity v boji.,Vozená bitva - Použijte své důvěryhodné koně na bitevním poli a využijte jejich mobilitu a účinnost v boji.
"Keep in mind, however, that mounts will need to be cared for, housed and protected as they can die in combat.","Mějte však na paměti, že o koně bude třeba pečovat, ustájit je a chránit, protože mohou zemřít v boji.","Zapomeňte však na to, že se o monty musíte starat, ubytovat a chránit, protože mohou zemřít v boji."
Boss Hunts - Group up with friends or other players to hunt down field bosses and world bosses to get that rare loot.,"Hony na šéfy – Seskupte se s přáteli nebo jinými hráči, abyste hledali průmyslové a světové šéfy, abyste získali tuto vzácnou kořist.","Boss Hunts - Sjednejte se s přáteli nebo jinými hráči, aby se společně vypravili na lov polních bossů a světových bossů a získali tak vzácné zbraně."
Siege Warfare - Massive free-for-all guild battles!,Siege Warfare - Obrovské cechovní bitvy zdarma pro všechny!,Pobuřovací válka - Masivní volné bitvy mezi gildami!
Join a guild and participate in daily node wars or weekly conquest wars against many other competing guilds.,Připojte se k cechu a zúčastněte se denních válek o uzly nebo týdenních dobyvatelských válek proti mnoha dalším konkurenčním cechům.,Přidejte se k gildii a účastněte se denních válek o uzly nebo týdenních válek o dobytí proti mnoha dalším soupeřícím gildím.
Win the node or castle and claim it for a week to collect taxes to increase your guild funds.,"Vyhrajte uzel nebo hrad a vyzvedněte si jej na týden, abyste mohli vybírat daně, abyste zvýšili prostředky svého cechu.","Vyhrajte uzl nebo hrad a nároďte si ho na týden, abyste mohli sbírat daně a zvýšit tak fondy vaší gildy."
"Ocean Contents - Craft your boat and make sail to the vast oceans to fish, hunt ocean monsters and bosses, underwater exploring and gathering, quest missions, trade, and so much more.","Ocean Contents – Vyrobte si svou loď a vydejte se na plavbu do širých oceánů, abyste mohli rybařit, lovit oceánská monstra a bossy, podmořské průzkumy a shromažďování, hostovací mise, obchod a mnoho dalšího.","Oceán - Vytvořte si loď a vydejte se na moře, kde můžete lovit ryby, lovit mořské stvůry a bossy, prozkoumávat mořské dno a"
Taming & Breeding - Catch and tame horses and elephants in the wild to make it your mount.,"Krocení a chov – Chyťte a ochočte koně a slony v divočině, abyste z nich udělali svého jezdeckého koně.","Taming & Breeding - Chytání a chov - Chytá a chová koně a slony v divočině, aby se stal vaším koněm."
You can also breed horses for better offspring with improved mount stats and skills.,Můžete také chovat koně pro lepší potomstvo s vylepšenými statistikami a dovednostmi jezdeckého koně.,Můžete také chovat koně pro lepší potomky s vylepšenou statistikou a dovednostmi.
"Crafting - Enjoy all aspects of crafting in Black Desert from tools, weapons, armor, jewelry, boats, costumes, outfits, and more.","Crafting – Užijte si všechny aspekty řemeslnictva v Black Desert od nástrojů, zbraní, brnění, šperků, lodí, kostýmů, oblečení a dalších.","Tvořivost - Využijte všechny aspekty tvorby v Black Desert od nástrojů, zbraní, zbroje, šperků, lodí, kostýmů, oblečení a dalších."
Just about everything can be crafted in the world of Black Desert.,Ve světě Black Desert lze řemeslně vyrobit téměř vše.,V světě Black Desert se dá téměř všechno vyrobit.
Professions - Take part and grow your character into a profession that can help your income.,"Profese – Zúčastněte se a vypěstujte si svůj charakter v povolání, které vám může pomoci k příjmu.","Profese - Přidejte se a vyrostete do profesí, které vám pomohou zvýšit příjem."
"With professions like gathering, processing, cooking, alchemy, training, fishing, hunting, trading, farming, and sailing, you can choose to play Black Desert Online the way you want to.","S profesemi, jako je sběr, zpracování, vaření, alchymie, výcvik, rybaření, lov, obchodování, farmaření a mořeplavba, si můžete vybrat, že budete hrát Black Desert Online tak, jak chcete.","S profesemi jako sběr, zpracování, vaření, alchymie, trénink, rybolov, lov, obchodování, zemědělství a plavba můžete zvolit, jak chcete hrát Black Desert Online."
I am going to delete and add the book again and after you are going to troubleshoot your #PRS_ORG# app with 2 procedures to see if that solves the issue.,"Chystám se knihu smazat a znovu přidat a poté, co se chystáte odstraňovat problémy s vaši aplikací #PRS_ORG# pomocí 2 postupů, abyste zjistili, zda to problém vyřeší.","Jdu odstranit a přidat knihu znovu a potom budete troubleshootovat aplikaci #PRS_ORG# pomocí 2 postupů, aby se zjistilo, zda se problém vyřeší."
2 minutes please,"2 minuty, prosím","2 minuty, prosím."
It is done.,Hotovo.,Je hotovo.
now please try to perform this procedure on your app:,nyní zkuste ve své aplikaci provést tento postup:,Nyní prosím zkuste toto postup na vašem aplikaci:
"To repair your account on the android app, please follow the steps indicated below:","Chcete-li opravit svůj účet v aplikaci pro Android, postupujte podle následujících kroků:","Pro opravu vašeho účtu na aplikaci pro Android, prosím, postupujte podle kroků uvedených níže:"
Tap the #PRS_ORG# icon at the top of the screen.,Klikněte na ikonu #PRS_ORG# na vrchu obrazovky.,Stiskněte ikonu #PRS_ORG# v horní části obrazovky.
Go to the Home screen.,Přejděte na domovskou obrazovku.,Přejděte na obrazovku Home.
Tap the Menu icon at the top of the screen.,Klikněte na ikonu Menu na vrchu obrazovky.,Stiskněte tlačítko Menu v horní části obrazovky.
Tap Settings.,Klikněte na Nastavení.,Nastavení Tap.
Scroll to the bottom and tap Repair your account.,Přejděte na spodek a klikněte na Opravit váš účet.,Přejděte na konec a klepněte na tlačítko Opravte váš účet.
Tap Repair.,Klikněte na Oprava.,Reparace tlap.
when you finish please continue with this procedure:,"když to ukončíte, pokračujte, prosím, tímto postupem:","když jste hotovi, pokračujte v tomto postupu:"
"To sign out proceed with the steps indicated below on your #PRS_ORG# app, please:","Chcete-li se odhlásit, postupujte podle níže uvedených kroků ve vaší aplikaci #PRS_ORG#:","Pro odhlášení postupujte podle pokynů níže na vašem aplikaci #PRS_ORG#, prosím:"
Tap the More icon at the bottom of the screen.,Klikněte na ikonu Víc na spodku obrazovky.,Klikněte na ikonu More v dolní části obrazovky.
Tap Settings.,Klikněte na Nastavení.,Nastavení Tap.
Tap Sign out of #PRS_ORG#.,Klikněte na Odhlášení z #PRS_ORG#.,Přihlásit se od #PRS_ORG#.
"And sign back in after this please, to have the account update.","A poté se prosím znovu přihlaste, aby byl účet aktualizován.","Až budete hotovi, prosím, přihlaste se znovu, aby se účet aktualizoval."
how did it go?,jak to šlo?,Jak to bylo?
I can see here that there is no rider assigned yet to your order.,"Vidím tady, že k vaší objednávce zatím není přiřazen žádný jezdec.","Mohu vidět zde, že k vaší objednávce zatím nebyl přidělen žádný jezdec."
However I will note this on the records.,Nicméně to zaznamenám do záznamů.,Nicméně si to zapišu do záznamů.
"You can also use the app to call or chat them, once they are nearby the location you will have an option to contact the rider.","Pomocí aplikace jim také můžete zavolat nebo chatovat, jakmile budou poblíž místa, budete mít možnost kontaktovat jezdce.","Můžete také použít aplikaci k volání nebo k chatování s nimi, jakmile budou v blízkosti místa, budete mít možnost kontaktovat jezdce."
"Yes, I amopening the account","Ano, otevírám účet","Ano, otevírám účet."
Please follow the next process,Dodržujte následující postup,Prosledejte následující proces.
"To repair your account on the android app, please follow the steps indicated below:","Chcete-li opravit svůj účet v aplikaci pro Android, postupujte podle následujících kroků:","Pro opravu vašeho účtu na aplikaci pro Android, prosím, postupujte podle kroků uvedených níže:"
Tap the #PRS_ORG# icon at the top of the screen.,Klikněte na ikonu #PRS_ORG# na vrchu obrazovky.,Stiskněte ikonu #PRS_ORG# v horní části obrazovky.
Go to the Home screen.,Přejděte na domovskou obrazovku.,Přejděte na obrazovku Home.
Tap the Menu icon at the top of the screen.,Klikněte na ikonu Menu na vrchu obrazovky.,Stiskněte tlačítko Menu v horní části obrazovky.
Tap Settings.,Klikněte na Nastavení.,Nastavení Tap.
Scroll to the bottom and tap Repair your account.,Přejděte na spodek a klikněte na Opravit váš účet.,Přejděte na konec a klepněte na tlačítko Opravte váš účet.
Tap Repair.,Klikněte na Oprava.,Reparace tlap.
"The VP−730 is a 9−input scaler/switcher for analog video, digital video, balance stereo and S/PDIF audio signals.","VP−730 je reduktor/přepínač s 9 vstupy pro analogové video, digitální video, vyvážení stereofonních a S/PDIF audio signálů.","VP−730 je 9−vstupní scaler/switcher pro analogový video, digitální video, stereo s vyváženým zvukem a signály S/PDIF zvuku."
"It up− or down−scales composite, s−Video (Y/C), component video (YUV), HDMI, computer graphics video and JPEG files to a selectable computer graphics video or HDTV output resolution on identical outputs − one HDMI and two 15−pin HD.","Zvyšuje nebo snižuje rozlišení kompozitního, s-Video (Y/C), komponentního videa (YUV), HDMI, videa počítačové grafiky a souborů JPEG na volitelné rozlišení videa počítačové grafiky nebo výstupu HDTV na identických výstupech - jeden HDMI a dva 15pin HD.","Zmenšuje nebo zvětšuje kompozitní, S−Video (Y/C), komponentní video (YUV), HDMI, počítačový grafický video a JPEG soubory na vybranou počítačový grafický video"
It includes a power amplifier to drive loudspeakers.,Součástí je výkonový zesilovač pro napájení reproduktorů.,Obsahuje zesilovač napětí pro ovládání reproduktorů.
The unit provides glitch−free switching between sources through FTBTM (fade−thru−black) switching technology.,Jednotka umožňuje bezchybné přepínání mezi zdroji díky technologii FTBTM (fade-thru-black).,Jednotka poskytuje bezchybné přepínání mezi zdroji prostřednictvím technologie přepínání FTBTM (fade-thru-black).
"HQV® Video Processing - HQV (Hollywood Quality Video) processing represents the state−of−the−art in video processing technology, with the highest quality de−interlacing (with 3:2 & 2:2 pull down), noise reduction, and scaling performance for both standard−definition and high−definition signals.","HQV® Video Processing - HQV (Hollywood Quality Video) zpracování představuje nejmodernější technologii zpracování videa, nejvyšší kvalitou rušení prokládání (s 3:2 & 2:2 snížení), redukce šumu a škálování výkonu jak pro signály se standardním rozlišením, tak pro HD.","HQV® Video Processing - HQV (Hollywood Quality Video) zpracování videa představuje současný stav v technologii zpracování videa, s nejvyšší kvalitou de−interlace (s 3:2 & 2:2 pull down"
"Fade-Thru-Black (FTBTM) Switching - The video fades to black and then the new input fades from black for smooth, glitch−free switching.","Přepínání Fade-Thru-Black (FTBTM) - video a nový vstup mizí z černé, takže přepínání je plynulé a bez závad.","Fade-Thru-Black (FTBTM) přepínač - Video se ztmavne a pak se nové vstupy ztmavne pro hladké, bezchybné přepínání."
The output signal provides constant sync so the display never glitches.,"Výstupní signál zajišťuje konstantní synchronizaci, bez výpadků na obrazovce.","Výstupní signál poskytuje stálý synchronizátor, takže displej nikdy nebloudí."
"K-IIT XLTM Picture-in-Picture Image Insertion Technology - Ultra stable picture−in−picture, picture−and−picture, and split screen capability.","Technologie vkládání obrazu K-IIT XLTM Picture-in-Picture - mimořádně stabilní obraz v obraze, obraz na obraze a možnost rozdělení obrazovky.","K-IIT XLTM Picture-in-Picture Image Insertion Technology - Ultra stabilní technologie Picture-in-Picture, Picture-and-Picture a rozdělený obrazovka."
Any video source can be inserted into or positioned next to a computer graphics video source or vice versa with window positioning and sizing controls.,Jakýkoli zdroj videosignálu lze vložit do zdroje videa počítačové grafiky nebo jej umístit vedle něj nebo naopak pomocí ovládacích prvků pro nastavení polohy a velikosti okna.,Kdekoli lze vložit nebo umístit video zdroj do nebo vedle počítačového grafického videa zdroje nebo naopak s ovládacími prvky pozice a velikosti okna.
"Video Inputs - 2 universal video each on 3 BNC (composite, s−Video, component), 4 computer graphics/component video (15−pin HD), 2 HDMI and 1 USB (for JPEG data).","Video vstupy - 2 univerzální, každý na 3 BNC (kompozitní, s−Video, komponentní), 4 počítačová grafika/komponentní video (15−pin HD), 2 HDMI a 1 USB (pro JPEG soubory).","Video Inputs - 2 univerzální video každé na 3 BNC (kompozitní, s−Video, komponent), 4 počítačové grafiky/komponentní video (15−pin HD),"
HDCP Compliant - The HDCP (High Definition Content Protection) license agreement allows copy−protected data on the HDMI input to pass only to the HDMI output.,Kompatibilní s HDCP - Licenční smlouva HDCP (High Definition Content Protection) umožňuje přenos dat chráněných proti kopírování na vstupu HDMI pouze na výstup HDMI.,HDCP Kompatibilní - Licenční dohoda HDCP (High Definition Content Protection) umožňuje kopírovaným datům na vstupu HDMI projít pouze na výstupu HDMI.
"Multiple Aspect Ratio Selections - 4x3 or 16x9, anamorphic, letterbox, and user definable settings.","Více možností volby poměru stran - 4:3 nebo 16:9, deformovaný, schránka a uživatelsky definovatelná nastavení.","Množství výběrů poměru stran - 4x3 nebo 16x9, anamorfní, letterbox a uživatelsky definovatelné nastavení."
"Companion AFV (Audio-Follow-Video) - For every analog video input, supports embedded audio on the 2 HDMI inputs and outputs.",Doprovod AFV (Audio-Follow-Video) - Pro každý analogový video vstup podporuje vložené audio na 2 vstupech a výstupech HDMI.,Komponovaný AFV (Audio-Follow-Video) - Pro každou analogovou vstupní videozprávu podporuje vstupy a výstupy na 2 HDMI vstupu a výstupu.
"Audio Inputs - 6 balanced or S/PDIF audio (each selectable) on terminal blocks, one for each of the 2 universal video and 4 computer graphics video inputs.","Audio vstupy - 6 vyvážených nebo S/PDIF audio (každý volitelný) na svorkovnicích, jeden pro každé 2 univerzální video vstupy a 4 video vstupy počítačové grafiky.","Audio Inputs - 6 vyvážených nebo S/PDIF audio (každé výběrově) na terminálových blocích, jeden pro každý z 2 univerzálních video a 4 počítačových"
"Built-in ProcAmp - Color, hue, sharpness, contrast, and brightness are set individually for each input.","Vestavěný ProcAmp - Barva, tóny, ostrost, kontrast a jas se nastavují individuálně pro každý vstup.","Vestavěný ProcAmp - Barevnost, tón, ostrost, kontrast a jas jsou nastaveny individuálně pro každý vstup."
The unit has been fully tested across all inputs and outputs.,Jednotka byla kompletně otestována na všech vstupech a výstupech.,Jednotka byla plně testována po všech vstupech a výstupech.
The unit will require an speaker output connector.,Jednotka bude vyžadovat výstupní konektor pro reproduktor.,Jednotka bude vyžadovat konektor výstupu hovorového zařízení.
Amazing.,Úžasné.,Úžasný.
