inputs,labels,predictions
"""Russia should be in no doubt that further military aggression against Ukraine would have massive consequences and severe cost,"" the draft statement said, confirmed by G7 sources.","«Россия не должна сомневаться в том, что дальнейшая военная агрессия против Украины будет иметь масштабные последствия и суровую расплату», — сказано в проекте заявления, как подтверждают источники G7.","""Россия не должна сомневаться в том, что дальнейшее военное нападение на Украину будет иметь массовые последствия и тяжелую стоимость"", - говорится в проекте заявления, подтвержденном источниками"
"""We reaffirm our unwavering commitment to Ukraine's sovereignty and territorial integrity, as well as the right of any sovereign state to determine its own future,"" the draft said.","«Мы подтверждаем непоколебимую приверженность суверенитету и территориальной целостности Украины, а также право любого суверенного государства определять свое собственное будущее», — сказано в проекте заявления.","""Мы подтверждаем свою непоколебимую приверженность суверенитету и территориальной целостности Украины, а также праву любого суверенного государства определять свое будущее"", - глас"
"For Moscow, the growing NATO embrace of a neighbouring former Soviet republic - and what it sees as the nightmare possibility of alliance missiles in Ukraine targeted against Russia - is a ""red line"" it will not allow to be crossed.","Для Москвы рост НАТО вокруг бывшей советской республики — и это то, что она видит как кошмарную возможность для ракет союзников на Украине, направленных против России — это «красная линия», пересекать которую она не позволит.","Для Москвы растущее привлечение НАТО соседней бывшей советской республики - и то, что она видит как кошмарную возможность ракет союзников в Украине, направленных против России"
Mr Putin has demanded legally binding security guarantees that NATO will not expand further east or place its weapons close to Russian territory; Washington has repeatedly said no country can veto Ukraine's NATO hopes.,"Путин потребовал официально закрепленные гарантии безопасности и того, что НАТО не будет расширяться дальше на восток или размещать оружие вблизи от российской территории; Вашингтон несколько раз повторил, что ни одна страна не может наложить вето на мечты Украины о НАТО.","Г-н Путин требует юридически обязательных гарантий безопасности, что НАТО не будет расширяться дальше на восток или размещать свои вооружения близко к российской территории; Вашингтон неоднок"
"In 2014, Russia seized the Black Sea peninsula of Crimea from Ukraine, prompting the West to slap sanctions on Russia.","В 2014 году Россия забрала у Украины Крымский полуостров в Черном море, подтолкнув Запад наложить на Россию санкции.","В 2014 году Россия захватила Крымский полуостров в Чёрном море у Украины, что заставило Запад наложить санкции на Россию."
The Kremlin said today that Mr Putin told US President Joe Biden that Russian troops posed no threat and that Moscow was being demonised for moving troops around its own territory.,"Сегодня Кремль сообщил, что Путин сказал президенту США Джо Байдену, что размещение российских войск не представляет угрозы и что Москву демонизируют из-за перемещения войск на ее собственной территории.","Кремль заявил сегодня, что Путин сказал президенту США Джо Байдену, что российские войска не представляют угрозы, и что Москва демонизируется за перемещение войск по своей"
"Kremlin spokesman Dmitry Peskov said there were very serious conceptual differences between Russia and the United States on Moscow's ""red lines.""","Пресс-секретарь Кремля Дмитрий Песков сказал, что есть серьезные концептуальные различия между «красными линиями» Москвы и США.","Представитель Кремля Дмитрий Песков заявил, что между Россией и США существуют очень серьезные концептуальные разногласия по вопросу о ""красных линиях"" Моск"
"The G7 comprises Britain, France, Germany, Italy, Japan, Canada and the United States, and includes a representative from the European Union.","В G7 входят Великобритания, Франция, Германия, Италия, Япония, Канада и США, а также представитель от Европейского союза.","Группа семи состоит из Великобритании, Франции, Германии, Италии, Японии, Канады и Соединенных Штатов, и включает представителя Европейского Союза."
"""We call on Russia to de-escalate, pursue diplomatic channels and abide by its international commitments on transparency of military activities,"" the G7 said in the draft.","«Мы призываем Россию снизить напряженность, придерживаться дипломатической линии и руководствоваться международными обязательствами в отношении прозрачности военных действий», — заявляет G7 в проекте.","""Мы призываем Россию снизить накал, использовать дипломатические каналы и соблюдать свои международные обязательства по прозрачности военных действий"", - говорится в проекте заявления G7."
"""We reconfirm our support for the efforts of France and Germany in the Normandy Format to achieve full implementation of the Minsk Agreements in order to resolve the conflict in eastern Ukraine,"" the draft said.","«Мы подтверждаем нашу поддержку усилий Франции и Германии в нормандском формате, чтобы достичь полного выполнения Минских соглашений для разрешения конфликта на западе Украины», — сказано в проекте.","""Мы подтверждаем нашу поддержку усилиям Франции и Германии в формате Нормандской четверки по достижению полного реализации Минских соглашений для решения конфликта на востоке Украины"
China's Xi and Russia's Putin dominate the G7,Си со стороны Китая и Путин со стороны России доминируют над G7,Китайский лидер Си и российский лидер Путин доминируют на саммите G7
Pope calls for'serious international dialogue' to defuse Ukraine tensions,"Папа Римский призвал к «серьезному международному диалогу», чтобы разрядить напряженность на Украине","Папа римский призывает к ""серьезному международному диалогу"" для смягчения напряженности на Украине."
"Pope Francis, in his first comments on the tensions between the West and Russia over Ukraine, today called for serious international dialogue to resolve tensions and urged both sides to avoid an armed conflict.","Сегодня Папа Франциск в своих первых комментариях по поводу трений между Западом и Россией из-за Украины призвал к серьезному международному диалогу, чтобы ослабить напряженность и потребовал от обеих сторон избегать вооруженного конфликта.","Папа Франциск, в своих первых комментариях по поводу напряженности между Западом и Россией по Украине, сегодня призвал к серьезному международному диалогу для решения напряженности"
"He said he was praying for ""dear Ukraine, for all its churches and religious communities and for all of its people, so that tensions there are resolved through a serious international dialogue and not with weapons.""","Он сказал, что молился за «дорогую Украину, все ее церкви и религиозные сообщества, а также за весь ее народ, чтобы напряжение было снято с помощью серьезного международного диалога, а не с помощью оружия».","Он сказал, что молится за ""дорогую Украину, за все ее церкви и религиозные сообщества и за всех ее людей, чтобы напряженность там была разрешена через серьезный международный диалог и не"
Weapons are not the path to take.,"Оружие — это не тот путь, которому нужно следовать.","Оружие не является путем, который следует выбрать."
"May this Christmas bring peace to Ukraine,"" the pope told thousands of people in St Peter's Square for his noon blessing and address.","Пусть Рождество принесет мир на Украину», —сказал Папа Римский тысячам людей на площади Святого Петра, собравшимся, чтобы получить его благословление и послушать обращение.","""Может этот Рождество принесет мир в Украину"", - сказал Папа Римский тысячам людей в площади Святого Петра на обеденную молитву и обращение."
"Ukraine is predominantly Orthodox Christian, with Catholics of either the Latin Rite or Byzantine rite making up about 10% of the population in the former Soviet republic.","Украина преимущественно исповедует православное христианство, католичество по римскому или византийскому обряду исповедует около 10 % населения бывшей советской республики.","Украина преимущественно православная, католики, принадлежащие либо к латинскому, либо к греко-католическому обряду, составляют примерно 10% населения бывшей совет"
"Separately, Mr Biden has said he told Mr Putin that Russia would pay ""a terrible price"" and face devastating economic consequences if it invaded Ukraine.","Кроме того, Байден сказал, что сообщил Путину о том, что Россия заплатит «ужасную цену» и столкнется с разрушительными для экономики последствиями, если и она нападет на Украину.","В отдельности, мистер Байден сказал, что он сказал мистеру Путину, что Россия заплатит ""ужасную цену"" и столкнется с разрушительными экономическими последствиями, если"
Free Training on CompTIA A+ | Will Cover Full Course,Бесплатная подготовка к CompTIA A+ | Охватывает весь курс,Бесплатный Тренинг по CompTIA A+ | Обложит Полный Курс
I'm currently delivering free training on the CompTIA A+ course.,В настоящее время я занимаюсь бесплатной подготовкой курса CompTIA A+.,Я сейчас даю бесплатные тренинги по курсу CompTIA A+.
The course consists of 18 modules and I will be doing a dedicated video on each module.,Курс состоит из 18 модулей и к каждому модулю я сделаю соответствующее видео.,Курс состоит из 18 модулей и я сделаю отдельный видео для каждого модуля.
Some of these videos might be a bit long since it will be a whole module in each video so please feel free to make use of the time stamps in descriptions if you're looking for specific topics only or just want to refresh on certain topics only.,"Некоторые из этих видео могут быть немного длинными, так как каждое видео будет охватывать целый модуль, поэтому, пожалуйста, воспользуйтесь метками времени в описании, если вы ищете только конкретные темы или просто хотите освежить в памяти определенные темы.","Некоторые из этих видео могут быть немного длинными, поскольку в каждом видео будет целый модуль, поэтому не стесняйтесь пользоваться метками времени в описаниях, если вы ищете конкретные"
The time stamps are there to make life easier for you so it's your own fault if you end up skimming through the module back and forth like a crazy person looking for their lost teeth.,"Метки времени нужны для того, чтобы облегчить вам жизнь, поэтому пеняйте на себя, если в итоге вы будете, как сумасшедший, перематывать модуль туда-сюда.","Время маркировки находится для того, чтобы сделать жизнь проще для вас, поэтому это ваша вина, если вы окажетесь сканировать модуль туда-сюда, как сумасшедший, ищ"
"I will make 20 videos for this course, the first is just the 4 min intro explaining the course, the last will be a dedicated exam tips video and then obviously the 18 videos in between will be your modules.","Для этого курса я сделаю 20 видео, первым будет четырехминутное вводное описание курса, последнее будет посвящено советам по подготовке к экзамену, и затем, понятно, что 18 видео между ними — это ваши модули.","Я сделаю 20 видео для этого курса, первое будет просто 4-минутное введение, объясняющее курс, последнее будет посвящено видео с советами по экзамену и, очевид"
"The training should be enough to pass both the international exams for A+, and the other courses I deliver should also be enough to pass the exams associated if there is a exam associated to that specific course.","Подготовки должно быть достаточно для того, чтобы сдать международные экзамены A+, а остальных курсов, которые я веду, должно быть достаточно, чтобы сдать экзамены по смежным предметам, если есть экзамен по смежному для конкретного курса предмету.","Тренировка должна быть достаточно полной, чтобы пройти как международные экзамены по A+, так и другие курсы, которые я преподаю, должны быть достаточно полными, чтобы пройти экзамены,"
"If you have a question about a specific topic in a module or the course in general that you would like more clarity on, please feel free to ask and I will try to assist you where I can if I'm online.","Если у вас есть вопрос, касающийся определенной темы модуля или курса в целом, по которым вам нужны разъяснения, пожалуйста, спрашивайте и я постараюсь помочь вам, чем могу, если буду онлайн.","Если у вас есть вопрос по конкретной теме в модуле или курсе в целом, о котором вы хотели бы получить больше ясности, пожалуйста, не стесняйтесь спрашивать и я пост"
Here is the course intro,Это введение в курс,"Here is the translation of ""Here is the course intro"" to Russian:
""Здесь краткое описание курса."""
**CompTIA A+ Course Intro**,**Введение в курс CompTIA A+**,**Введение в курс CompTIA A+**
I think it's possible (but I don't know) they were telling them it wasn't safe to drive.,"Я думаю, возможно (но я не уверен), они говорили им о том, что ехать было небезопасно.","Я думаю, что это возможно (но я не знаю), они говорили им, что ехать не безопасно."
"When tornadoes get that imminent, the weather guys usually do that ""Take cover now!!""","Когда торнадо становятся настолько неизбежными, эти ребята-синоптики обычно делают так: «В укрытие, сейчас!!»","Когда торнадо начинают приближаться, метеорологи обычно кричат: ""Схватитесь за что-нибудь!!!"""
thing because you don't know if it will be in two minutes or ten minutes or what.,"вещь, потому что вы не знаете, будет это через две минуты, или через десять минут, или как.","Вещь потому что вы не знаете, будет ли это через два минуты или десять минут или что-то."
"I don't know what right they have to actually forbid people to leave, but I could see where they would be telling them to take cover.","Я не знаю, по какому праву они могут буквально запрещать людям уходить, но могу видеть, где они скажут им укрыться.","Я не знаю, что за право у них есть, чтобы фактически запретить людям уходить, но я мог видеть, где они будут говорить им укрыться."
Can you imagine all those people trying to get out of the parking lot when that touched down?,"Вы можете представить себе всех людей, пытающихся уйти с парковки, когда это коснулось земли?","Можно представить, как все те люди пытались выехать из парковки, когда это упало?"
They'd all have been killed.,Они все были бы убиты.,Они все были бы убиты.
"BUT if they were like ""Keep working!""","НО если бы они вели себя так, как будто находятся в режиме «Продолжайте работать!»","НО если бы они были как ""Давайте продолжать работать!"""
"instead of ""Take Shelter!"",","вместо «В укрытие!»,","Вместо ""Взять приют!"""
that's different.,это другое.,Это другое.
Does anybody know if they were still working or if they were sheltering in there somewhere?,"Знает ли кто-нибудь, они продолжали работать или прятались где-то там?","Есть ли кто-нибудь, кто знает, работали ли они или укрылись где-то в здании?"
A dream to keep all children safe this Christmas,Мечта сохранить всех детей в безопасности на это Рождество,Мечта сохранить всех детей в безопасности на Рождество.
Her brother (nearly two) had to be persuaded not to walk off with the baby Jesus.,Ее брата (которому около двух) нужно убедить не уходить с младенцем Иисусом.,Ее брат (почти два года) пришлось убедить не уносить с собой младенца Иисуса.
So there was the usual gentle chaos that attends any gathering of toddlers.,"Итак, там был обычный легкий хаос, как и в любом месте, где собираются дети.","Так было обычное ласковое хаос, который сопровождает любое собрание toddler."
But everyone was so pleased that it had gone ahead when so many other Christmas events have been cancelled as yet another Covid variant hove into view.,"Но каждый был так доволен, что это произошло, поскольку множество других рождественских мероприятий были отменены из-за появления еще одного штамма COVID.","Но все были так рады, что оно состоялось, когда так много других новогодних мероприятий были отменены из-за еще одного варианта Covid."
My granddaughter is four which means that half her life - half her life! - has been blighted by the pandemic.,"Моей внучке четыре года, а это значит, что половина ее жизни — половина ее жизни! — была загублена пандемией.","Моя внучка четыре года, что означает, что половина ее жизни - половина ее жизни! - была испорчена пандемией."
"Since she became properly aware she has known nothing but mask wearing, obsessive hand washing and keeping your distance.","Когда она начала осознавать себя, она не знала ничего, кроме ношения масок, постоянного мытья рук и поддержания дистанции.","С тех пор, как она стала осознавать все правильно, она знала только ношение масок, навязчивое мытье рук и соблюдение дистанции."
On several occasions (through various lockdowns) when I saw her I didn't know if I should kiss her or not.,"В нескольких случаях (на протяжении множества локдаунов) когда я видел ее, я не знал, стоит ли мне целовать ее.","На несколько случаев (через различные блокировки) когда я видел ее, я не знал, следует ли мне поцеловать ее или нет."
"What kind of message does that send into the receptive, super-alert brain of a tiny child?","Какой посыл это дает восприимчивому, очень внимательному мозгу крошечного ребенка?","Какое послание это передает в восприимчивый, сверхбдительный мозг маленького ребенка?"
I dread to think.,Мне страшно подумать.,Я боюсь даже подумать.
I say this not as someone opposed to lockdowns or distancing.,Я говорю это не как противник локдаунов или дистанцирования.,"Я говорю это не как кто-то, кто против карантина или социальной дистанции."
For all the criticism of our Government not a single nation has got it exactly right.,"Несмотря на критику правительства, ни в одной стране это не сделано в точности правильно.",Для всех критиков нашего Правительства ни одна нация не смогла точно оценить.
"It's been two steps forward, and one back (and sometimes the opposite) since the beginning of 2020.",С начала 2020 года это два шага вперед и один назад (а иногда наоборот).,"С тех пор, как началось 2020 год, было два шага вперед, а один назад (и иногда наоборот)."
AND one knew - though many of us during those early sunny months rather enjoyed the luxury of not going out - that all over Britain there were those for whom being at home was hell not heaven.,"И выяснилось — хотя многие из нас предпочли в эти первые солнечные месяцы оставаться дома — что по всей Британии были те, для кого дом оказался адом, а не раем.","И один знал - хотя многие из нас во время тех ранних солнечных месяцев на самом деле очень любили роскошь не выходить на улицу - что во всей Британии были те, для которых быть дома было ад"
"Children such as Arthur Labinjo-Hughes who became invisible with no school staff to ponder on why he was so thin and ill, no neighbours, no passers-by, no nothing.","Такие дети, как Артур Лабинджо-Хьюз, который стал «невидимым» без школьного персонала, который мог бы удивиться, почему он такой худой и болезненный, без соседей, без прохожих, без ничего.","Дети, такие как Артур Лабинджо-Хьюз, которые сделались невидимыми, без учителей, которые могли бы задуматься, почему он был так худой и хворый, без соседей,"
How was the farewell to Etho was like?,Каким было прощание с Etho?,Как проходила прощальная церемония с Это?
First of a quick disclaimer: I am not the account user but her wife.,"Первая небольшая оговорка: я не владелец учетной записи, а его жена.","Первое, быстро заметим: я не пользователь аккаунта, а его жена."
I have permission to use this account because I just suck at tech and it kind of helps me with mental health issues (and I do see the irony of a technophobe asking about the redstone titan :P),"У меня есть разрешение пользоваться этой учетной записью, потому что я технически неграмотен и это, своего рода, помогает мне решить проблемы с психическим здоровьем (и да, я вижу, как иронично, что технофоб спрашивает о титане из редстоуна :Р)","У меня разрешение использовать этот аккаунт, потому что я просто не умею в технике и он помогает мне с проблемами с психическим здоровьем (и я замечаю иронию в том, что технолог"
Second and far more important disclaimer: I do not want to stir drama nor suspect something wasn't right.,"Вторая и намного более важная оговорка: я не хочу ни разыгрывать драму, ни подозревать, что что-то не так.","Второе и гораздо более важное предупреждение: я не хочу создавать драму и подозревать, что что-то не так."
Afaik it was just a change of wind that didn't suit everyone.,"Насколько мне известно, это просто была смена курса, который не подходил никому.","По-моему, это просто смена ветра, которая не понравилась всем."
I'm just an old fan satisfying a nostalgia streak.,"Я просто давний фанат, который упивается ностальгией.","Я просто старый фанат, удовлетворяющий волну ностальгии."
With that out of the way >.<...,"О том, когда не по пути >.<...",С этого момента все нормально.
So I used to be a huge Mindcrack fan back in the day.,"Итак, когда-то я был большим фанатом Mindcrack.",Я был огромным фанатом Mindcrack в свое время.
"Never missed a release from GuudeBoulderfist, loved the collabs, etc.","Никогда не пропускал выпусков от GuudeBoulderfist, любил коллаборации и т. д.","Никогда не пропускал выпусков от GuudeBoulderfist, любил коллабы и т. д."
"While watching a random YouTube feed, I came across a vid detailing Etho's channel history.","Во время бесцельного просмотра YouTube-ленты я наткнулся на видео, подробно рассказывающее об истории канала Etho.","Смотреть случайный YouTube-канал, я наткнулся на видео, в котором рассказывается история канала Etho."
"Near the end, it touched on the Mindcrack going commercial.","Ближе к концу в нем упоминалось о том, что Mindcrack стала коммерческой.","Ближе к концу, оно коснулось Mindcrack, который пошел на коммерцию."
How he didn't see it in positive light and the inevitable refusal to sign the related contracts.,Что он не видит в этом ничего позитивного и неизбежный отказ подписывать соответствующие контракты.,Как он не видел в этом положительного света и неизбежного отказа от подписания связанных с этим контрактов.
"Again, neither going 'pro' nor wanting to keep it casual is a wrong decision and I know people go in different directions and such.","Еще раз, ни становление «профи», ни стремление сохранить обычную форму не является ошибочным решением, и я знаю, что люди идут разными путями и тому подобное.","Опять же, ни то, что решаешь идти 'профессионально', ни то, что хочешь оставить все на уровне 'качественного' не является неправильным решением и я знаю, что люди"
Quick Google led me to this old thread which shows his side of things.,"Quick Google привел меня к этой давней теме, которая отражает его точку зрения.","Быстрый Google привел меня к этому старому треду, который показывает его точку зрения."
"Mostly knowing things need to be carefully said, but what strikes most on face value is that you saw things in a different light but overall stayed on good terms.","В основном зная, что нужно говорить осторожно, но больше всего поражает на первый взгляд, что вы видели вещи в разном свете, но в целом остались в хороших отношениях.","В основном, зная, что нужно сказать осторожно, но что бросается в глаза на первый взгляд, так это то, что вы видели вещи под другим углом, но в целом остались на хороших отношениях"
"This whole story happened after I moved on to other things myself, so it's all kind of new to me.","Вся эта история произошла после того, как я занялся другим, поэтому все это в новинку для меня.","Это вся история произошла после того, как я переключился на другие вещи, поэтому все это для меня как-то новое."
What I am after is the other side of the picture?,Мне нужна другая сторона картины?,Я ищу другую сторону картины.
"As I said, my mental health isn't stellar, and seeing an old group I was attached to as a fan parting ways without some dumb explosions that are all too common in the polarized public discourse could be kinda nice and stuff.","Как я уже говорил, мое психическое здоровье не безупречно и видеть, как группа, к которой я был привязан как фанат, распадается без шумихи, распространенной в обсуждениях разделившегося общества, довольно мило, но скучно.","Как я уже говорил, моя психическая здоровье не в лучшей форме, и видеть старую группу, к которой я был привязан как фанат, расставаться без какой-то глупой драмы"
So how was the response from 'the old gang'?,"Итак, каков был ответ «старой банды»?","Так каков был ответ от ""старой компании""?"
Did you keep doing stuff together?,Вы все еще работаете вместе?,Вы продолжали делиться вместе?
Did you slowly drift apart?,Постепенно отдаляетесь друг от друга?,Ты медленно разошлись?
Still chat or invite one another to events?,Все еще общаетесь или приглашаете друг друга на разные мероприятия?,Еще общаетесь в чатах или приглашаете друг друга на мероприятия?
"Again, I'm not expecting anything dramatic or to see people at each other's throats.","Опять же, я не жду ничего особенного или того, что люди будут перегрызать друг другу глотки.","Опять же, я не ожидаю ничего драматического или увидеть людей, которые бросаются друг на друга."
Kinda the opposite.,Наоборот.,"Наверное, наоборот."
"I guess in a way, a form of low-key closure of something kinda small in my life to reflect a bit of positivity on my own mentally troubled butt.","Я предполагаю, что это, в каком-то роде, конец чего-то незначительного в моей жизни, чтобы немного позитивно подумать о моей собственной психически неуравновешенной натуре.","Я, наверное, в некотором смысле, видел бы это как форму низкого ключа закрытия чего-то kinda small в моей жизни, чтобы отразить немного положительности на своем психически тревож"
P.S. I couldn't help but see the charity fund raiser you had and the buttloads you collected.,"P.S. Все, что я вижу — это благотворительный сбор и кучу денег, которые вы собрали.","П.С. Не смог не заметить, что вы организовали благотворительный сбор средств и собрали целые кучи денег."
That's awesome as heck!,Это чертовски классно!,Это просто супер!
Allow me a moment to look for you,"Подождите немного, выполняю поиск для вас","Дайте мне минутку, чтобы я мог найти вас."
"At the moment it appears we have no further pieces, I will check to see when we are expecting more.","Похоже, на данный момент у нас отсутствуют детали, я проверю, когда ожидается их поступление.","В данный момент, кажется, у нас больше нет дополнительных частей, я проверю, когда мы ожидаем больше."
It doesn't look like there are any future plans to manufacture the single sections regrettably,"К сожалению, скорее всего в будущем не планируется производить отдельные части","Похоже, что нет планов на производство отдельных секций, к сожалению."
Is there anything else I can help with please?,Могу ли я помочь Вам чем-то еще?,"Есть ли что-то еще, чем я могу вам помочь?"
Norton Security Deluxe includes online access to expert help from certified Norton technicians.,Norton Security Deluxe включает онлайн-доступ к экспертной поддержке сертифицированных технических специалистов Norton.,Нorton Security Deluxe включает в себя онлайн-доступ к экспертной помощи от сертифицированных специалистов Norton.
"If at any time you need help, our support agents are ready to assist you 24 hours a day, seven days a week.","В любое время, когда вам нужна помощь, наши агенты поддержки готовы помочь вам 24 часа в сутки семь дней в неделю.","Если в любой момент времени вам понадобится помощь, наши агенты поддержки готовы помочь вам круглосуточно, семь дней в неделю."
"To be eligible for the Virus Protection Promise, you must purchase, renew, or upgrade your Norton subscription directly from Symantec, or subscribe to the Norton Automatic Renewal Service.","Чтобы гарантия антивирусной защиты действовала, вы должны приобрести, продлить или обновить свою подписку Norton напрямую через Symantec или оформить подписку на службу автоматического обновления Norton.","Чтобы быть допущенным к обещанию защиты от вирусов, вы должны купить, продлить или обновить свою подписку на Norton напрямую у Symantec, или подписаться на услугу автоматического"
"If a Symantec service representative is unable to remove a virus from your device, then you may receive a full refund on the actual price paid for the Norton subscription, or if a Norton bundle, the total Norton bundle price paid (net of any discounts or refunds received and less any shipping, handling and applicable taxes, except in certain states and countries where shipping, handling and taxes are refundable) and only for the current paid subscription service period for that subscription or subscription bundle.","Если представитель службы Symantec не в состоянии удалить вирус с вашего устройства, тогда вы можете получить возмещение в полном размере текущей стоимости подписки Norton или, в случае приобретения пакета Norton, общую стоимость комплекта Norton (без учета любых полученных скидок или возмещений и без учета применимых налогов, за исключением некоторых штатов и стран, где доставка, обработка заказа и налоги подлежат возмещению) и только за текущий период платной подписки для данной","Если представитель службы Symantec не сможет удалить вирус с вашего устройства, то вы можете получить полный возврат на фактическую стоимость уплаченной подписки Norton, или если это набор Norton,"
The Norton subscription must be installed and activated on your device prior to the time it is infected by a virus.,"Подписка Norton должна быть установлена и активирована на вашем устройстве до того, как на него попадет вирус.","Подписка Norton должна быть установлена и активирована на вашем устройстве до того, как оно заражается вирусом."
The refund DOES NOT apply to any damages incurred as a result of viruses.,"Возмещение НЕ ПРИМЕНИМО к любым повреждениям, полученным в результате вирусов.","Перевод на русский: Возврат не распространяется на любые повреждения, возникшие в результате вирусов."
