inputs,labels,predictions
"Thank you for the information provided, I hope you are doing fine.","Děkuji za poskytnuté informace, doufám, že se máte dobře.","Děkuji za poskytnutou informaci, doufám, že se máte dobře."
Please let me verify your #PRS_ORG# account.,"Dovolte mi, prosím, ověřit váš účet #PRS_ORG#.","Here is the translation of the English sentence to Czech:

Prosím, dejte mi možnost ověřit váš účet #PRS_ORG#."
I will be happy to assist you.,Velmi rád vám pomohu.,"The translation of ""I will be happy to assist you"" to Czech is:

Budu rád, abyste mě oslovili."
Please give me a moment.,"Dejte mi, prosím, chvilku.","The translation of ""Please give me a moment"" to Czech is:

""Prosím, dejte mi chvíli."""
"Thank you for holding, I'm sorry that your mother hasn't received the egift card, please conform the email that was sent.","Děkuji za držení, je nám líto, že vaše matka neobdržela egift kartu, prosím potvrďte e-mail, který byl odeslán.","Here is the translation of the text from English to Czech:

Děkuji za čekání, omlouvám se, že vaše matka nedostala elektronickou dárekovou kartu, prosím potvrďte email, který byl odes"
I am afraid I would not be able to confirm the price of the bed until it is available on the website again as it was reduced in our winter sale it is likely this will not be the price of the article when it is added back to the website,"Obávám se, že cenu postele nebudu moci potvrdit, dokud nebude opět k dispozici na webové stránce, protože byla snížena v našem zimním výprodeji, pravděpodobně to nebude cena zboží, když bude přidána zpět na webovou stránku","Here's the translation of the text from English to Czech:

Bála jsem se, že bych nemohla potvrdit cenu postele, dokud nebude opět dostupná na webové stránce, protože byla snížena v naší zimní"
"Please wait for the order, and you can report to us if ever food is not hot so we can help you.","Počkejte prosím na objednávku a můžete nám nahlásit, jestli jídlo není horké, abychom vám mohli pomoci.","Here is the translation of the given text from English to Czech:

Prosím, počkejte na objednávku, a pokud je někdy jídlo nevařené, můžete nám o tom informovat, abychom vám mohli pomoci.

Note:"
"I know having a credit will not make your food experience better, but allow me to compensate for the delay.","Vím, že kredit vám nezlepší zážitek z jídla, ale dovolte mi kompenzovat zpoždění.","I can translate that sentence for you:

Rozumím, že mít kredit nezmění vaši chuť k jídlu, ale dovolte mi, abych vám odčinil zpoždění.

Here's a breakdown of the translation"
Makeshift Munster crush Wasps in Champions Cup cracker,Makeshift Munster drtí Wasps v parádním Champions Cup,"Here is the translation of the English text to Czech:

Makeštický Munster porazil Wasps v dramatickém zápase Champions Cupu.

Here's a breakdown of the translation:

* ""Makeshift"" = ""makeštick"
Munster overran Wasps in a thrillingly chaotic Heineken Champions Cup clash contested by makeshift teams besieged by Covid and injury problems.,"Munster ovládl Wasps v úchvatně chaotickém utkání Heineken Champions Cup, kde se utkaly provizorní týmy obléhané Covidem a problémy se zraněními.","Překlad do češtiny:

Munster porazil Wasps v nadšeně chaotickém souboji Heineken Champions Cupu, ve kterém se střetly neúplné týmy, které byly postiž"
A rollercoaster first half ended with Munster leading 13-7 after Wasps skipper Brad Shields had been controversially sent off for a dangerous tackle on Dave Kilcoyne.,"Rollercoaster skončil první polovinu s Munsterem vedením 13-7 poté, co kapitán Wasps Brad Shields byl kontroverzně vyloučen za nebezpečný zákrok na Dave Kilcoyneho.","Překlad z angličtiny do češtiny:

První poločas skončil dramatickým způsobem, když Munster vedl 13:7 po tom, co kapitán Wasps Brad Shields byl vyloučen za nebe"
"And with hooker Dan Frost sin-binned on the stroke of half-time, their 13 men were on the ropes and Munster reacted by engineering tries for debutant Patrick Campbell and Andrew Conway.","A s hookerem Danem Frostem vyhozeným za úder v poločase, jejich 13 mužů bylo na oprátce a Munset reagoval technickými pokusy za debutanta Patricka Campbella a Andrewa Conwaye.","Až na to, že hooker Dan Frost byl na půl hodiny diskvalifikován, měli 13 mužů na rukou a Munster reagovali tak, že připravili pokusy pro debutanta Patricka Campbella a Andrewa"
Alfie Barbeary's all-action display capped by a captivating try had given Wasps hope but he was unexpectedly replaced at half-time and it became one-way traffic from the moment Campbell showed his class to finish in the 43rd minute.,"Zobrazení celé akce Alfie Barbearyho přiškrcené úchvatným pokusem dalo Wasps naději, ale byl v poločase neočekávaně vyměněn a stala se z toho jednosměrka od okamžiku, kdy Campbell ukázal svoji třídu, aby ukončil 43. minutu.","Překlad do češtiny:

Alfie Barbearyova vyrovnaná akce zakončená přitažlivým zpracováním míče dala Waspsu naději, ale byl překvapivě nahrazen"
"Missing 17 players to injury, Wasps also had to contend with the loss of four more to Covid in the morning, resulting in a hasty reconfiguration of the team.","Chybějících 17 hráčů kvůli zranění, Wasps se také ráno potýkali se ztrátou dalších 4 hráčů kvůli Covidu, což mělo za následek spěšné překonfigurování týmu.","Chyběli 17 hráčů z důvodu zranění, Wasps musel také čelit ztrátě dalších čtyř hráčů na Covidu ráno, což vedlo k náhlé rekonfiguraci týmu."
"Munster, meanwhile, were missing 34 squad personnel because of quarantine following their recent ill-fated United Rugby Championship trip to South Africa, creating five debutants in the starting XV and another seven on the bench.","Musteru mezitím chybělo 34 lidí mužstvu kvůli karanténě následující po nedávné nemocí ovlivněné cestě na United Rugby Championship do Jižní Afriky, vytvořil 5 debutantů v začínajícím XV a dalších 7 na lavici.","Překlad do češtiny:

Munster mezitím chyběli 34 členů sestavy kvůli karanténě po nedávném nešťastném turnaji United Rugby Championship v Jižní Africe,"
"Crucially, however, Ireland stars such as Tadhg Beirne, Peter O'Mahony, Conor Murray and Keith Earls were present to stiffen their ranks.","Zásadně však byly přítomné irské hvězdy jako je Tadhg Beirne, Peter O'Mahony, Conor Murray and Keith Earls, aby si upevnily jejich postavení,","Přesto však klíčovým faktorem bylo, že irští hvězdy jako Tadhg Beirne, Peter O'Mahony, Conor Murray a Keith Earls byli přítomni, aby posílili jejich řady."
"For all the absentees, it was an enjoyable spectacle where it appeared at times anything could happen, at least until Munster showed the extraordinary depth of their playing resources to pull clear.","Pro všechny kdo chyběli, byla to příjemná podívaná, kde se zdálo, že se vždycky může stát cokoliv, alespoň do té doby, než Munster ukázal výjimečnou hloubku svých herních zdrojů, aby přilákal zřejmé.","Pro všechny nepřítomné, to byla příjemná podívaná, kde se zdálo, že se může stát cokoli, alespoň dokud Munster nepředvedl výjimečnou hloubku svých herních zdroj"
"Wasps' Covid-affected start to the day was compounded when play got underway, with Thomas Young denied a certain try by O'Mahony's excellent covering tackle.","Kovidem ovlivněný start týmu Wasps k tomuto dni byl složený, když byla hra v plném proudu, s Thomasem Youngem, který zamítnul určitou snahu vynikajícím krycím zákrokem O'Mahonyho.","Byla zkomplikována i začátek dne, který byl ovlivněn koronavirem, když se hra rozjela, a Thomas Young byl odmítnut jistým zpracováním O'Mahonyho"
"And while Joey Carbery sent a penalty between the uprights to draw first blood for Munster, Jimmy Gopperth struck the crossbar to continue the two-time champions' unfortunate opening.","A zatímco Joey Carbery poslal penaltu mezi vzpřímenou část, aby způsobil krvácející ránu pro Munster, Jimmy Gopperth zasáhl břevno, aby pokračoval dvojím nešťastným otevřením šampionů.","Až zatímco Joey Carbery poslal pokutový kop mezi tyčemi, aby Munster získal první bod, Jimmy Gopperth udeřil o rohovku, aby pokračoval v nešťastném začátku dvoukrotn"
But their scrum was offering a foothold in the game and it took feverish defence to keep their maul at bay until they produced the first of two turnovers in quick succession.,"Ale jejich mlýn nabízel oporu ve hře a trvalo horečnou obranu, aby udrželi jejich maul v prostoru, dokud nevytvořili první ze dvou obratů rychle za sebou.","Přeloženo do češtiny: Ale jejich skrum nabízel v hře oporu a vyžadovalo horečnatou obranu, aby se jim podařilo udržet jejich maul na uzdě, dokud nevy"
"Munster were fighting for every ball in defiance of their absentees and their victory prospects received a dramatic boost when Shields was shown his dubious red card, with referee Romain Poite saying his shoulder had caught Kilcoyne's neck.","Muster bojoval za každý míč navzdory jejich chybějícím hráčům a jejich šance na výhru dostaly dramatické oživení, když Shields ukázal svoji pochybnou červenou kartu, s rozhodčím Romainem Poitem, který říká,že jeh rameno zachytilo krk Kilcoyneho.","Munster bojovali o každou kouli v defenzívě svých nepřítomností a jejich šance na vítězství dostaly dramatický posun, když byl Shieldsu ukázán jeho pochy"
"Carbery directed a simple penalty at the post and while he was on target soon after, a dramatic twist followed as Wasps plundered a stunning try through Barbeary.","Carbery nařídil jednoduchou penaltu na tomto místě a zatímco on byl brzy poté na terči, následovalo dramatické stočení, jak tým Wasps drancoval senzační pokus pomocí Barbearyho.","Přeloženo do češtiny: Carbery nasměroval jednoduchý pokutový kop na branku a zatímco byl brzy na cíl, následoval dramatický obrat, když Wasps ukrad"
"It concluded an exhilarating spell of end-to-end rugby in which the rivals took it in turns to attack from deep and, having been at the heart of the home advances, Barbeary delivered the telling blow.","Skončilo to vzrušujícím krátkým obdobím end-to-end rugby, ve kterém se soupeři obratem pokusili uchopit útok z hloubky a když bylo v srdci postoupení domácích, Barbeary pronesl působivé písknutí.","Překlad z angličtiny do češtiny:

Závěrem se odehrál vzrušující úsek end-to-end rugby, ve kterém soupeři vzájemně napadali z hlubiny a po tom, co se"
A kind bounce off Murray's kick presented Earls with the simplest of tries as Munster hit back and then Frost departed for the sin-bin as the home side were reduced to 13.,"Druh odrazu Murrayeho kopnutí představil Earls s obyčejnými pokusy, jak Munster opláceli a pak Frost odešel z sin-bis, jak byla domácí strana oslabena na 13.","Překlad do češtiny:

Milý odraz od Murrayho kopu přinesl Earlovi nejjednodušší zpracování jako Munster odpověděl a pak Frost odešel do sin-binu, protože domácí"
It did not take long for the advantage in personnel to be felt as Beirne started a breakout try that ended with full-back Campbell producing a brilliant finish.,"Netrvalo dlouho,a by byla pociťována personální výhod, protože Beirne se pokusil o útěk, který skončil tím, že obránce Campbell vyrobil brilantní závěr.","Překlad z angličtiny do češtiny:

Nežilo dlouho, než se výhod v osobním složení projevila, když Beirne spustil pokus o vybočení, který skončil skvělým zakončením pl"
And Munster were out of sight in the 49th minute when a loose pass during a promising counter-attack fell for Conway to scoop up and complete a simple run-in.,"A Munster byl mimo dohled ve 49. minutě, kdy je nepřesné minutí během slibného protiútoku srazilo, aby Cornway podebrala dokončil jednoduché předkolo.","A přibližně v 49. minutě byli Munster mimo dosah, když při slibném protiútoku přišel o míč a Conway jej mohl snadno zahrát a dokončit jednoduchý útok."
"Hooker Scott Buckley, man of the match on his Munster debut, was the next over from a lineout move and that was the game won, although Michael Le Bourgeois picked a quality line to improve Wasps' final score.","Hooker Scott Buckley, muž zápasu v jeho debutu v Munster byl dalším na druh straně s posunem mimo řadu, a byl tím, kdo vyhrál hru, i když Michael Le Bourgeois vyvolal kvalitní řadu,a by vylepšil skóre Wasps.","Překlad z angličtiny do češtiny:

Hooker Scott Buckley, muž zápasu na svém debutu v Munsteru, byl další, kdo se dostal do hry z pohybu z linie a tím bylo hra vyhrána"
Front: 1 large pocket and 1 zipper pocket,Vpředu: 1 velká kapsa a 1 kapsa na zip,Přední strana: 1 velký kapsa a 1 zipová kapsa.
1.5 Inch wide and 58 inches long adjustable leather shoulder strap,"1,5 palce (4 cm) široký a 58 palců (145 cm) dlouhý nastavitelný kožený ramenní popruh","Here is the translation of the given text from English to Czech:

1,5 palce široký a 58 palců dlouhý nastavitelný kůže řemínek na rameno.

Here's a breakdown of the translation:

*"
Bag made in a pet and smoke free environment,Vyrobená v nekuřáckém prostředí a bez domácích mazlíčků,"Here is the translation of the given text from English to Czech:

""Košík vyrobený v prostředí bez mazlíčků a bez kouření.""

However, a more natural and common translation would be:

""Košík vy"
"Naturally tanned with Sunflower oil only, no use of dye or chemicals","Přirozeně vydělání pouze slunečnicovým olejem, bez použití barviv a chemikálií","Here is the translation of the given text from English to Czech:

""Samotělesně olivově zbarvený pouze olejem slunečnice, bez použití barviv nebo chemikálií.""

However, a more natural"
UNIQUE CHARACTERISTICS OF HANDMADE LEATHER BAGS-,JEDINEČNÉ VLASTNOSTI RUČNĚ VYRÁBĚNÝCH KOŽENÝCH TAŠEK -,RŮZNORODÉ CHARAKTERISTIKA RUKÝCH KŮŽENÝCH KABÍN-
Bag is made of Genuine Real Goat Leather (Full Grain) processed and tanned naturally with sunflower oil only.,Taška je vyrobena z pravé kozí kůže (nejvyšší jakost) zpracované a činěné pouze slunečnicovým olejem.,"Here is the translation of the given text from English to Czech:

Kožená taška je vyrobena z pravé kůže kozla (plná vrstva) zpracovaná a barvená přírodními metodami"
Each vintage leather bag is a totally natural and handmade product therefore the colors and the finish can vary from one piece to the other.,"Každá vintage kožená taška je zcela přírodní a ručně vyráběný produkt, proto se barvy a povrchová úprava mohou u jednotlivých kusů lišit.","Here is the translation of the text from English to Czech:

Každá starožitná kůže je zcela přírodní a ručně vyrobený produkt, proto mohou barvy a dokončení lišit od jednoho kousku"
Each bag has a unique antique leather / lightly distressed vintage leather look.,Každá taška má jedinečný vzhled starobylé kůže / lehce poničené vintage kůže.,"Each bag has a unique antique leather / lightly distressed vintage leather look.

Přeloženo do češtiny:
Každá taška má jedinečný vzhled starožitného kůže / lehce poškozené"
Parts from several hides may be used to make a single leather bag.,K výrobě jedné kožené tašky lze použít části z několika kůží.,Předměty z několika kůže mohou být použity k výrobě jediné kůže tašky.
"So there may be some variation in color and the textures to the different parts of a bag, which will create a wonderfully unique effect.","Proto mohou existovat určité rozdíly v barvách a texturách různých částí tašky, které vytvoří nádherný jedinečný efekt.","Přeloženo do češtiny: Takže může být v barvě a texturách různých částech tašky nějaké rozdíly, které vytvoří úžasný unikátní efekt."
"Because of different craftsman and there may be small differences in the style, construction of the bags is shown on the website.","Vzhledem k tomu, jak se liší řemeslníci a mohou se vyskytnout drobné rozdíly ve stylu, je provedení tašek uvedeno na internetových stránkách.","Přeloženo do češtiny:  Protože jsou používány různé řemeslné techniky a může být vzhledem k tomu malé rozdíly v stylu, je konstrukce tašek znázorně"
The lining may be a lighter or darker colour to the one shown in the images.,Podšívka může mít světlejší nebo tmavší barvu než je vyobrazeno.,"The translation of the given text from English to Czech is:

Látka může být lehčí nebo tmavší barvy než ta, která je znázorněna na obrázcích."
Please write to us to know the current stock color.,Napište nám prosím ohledně aktuální barvy skladem.,"Here is the translation of the English sentence to Czech:

Prosím, napište nám, aby nám sdělili aktuální barevnou nabídku zboží.

Or, in a more informal tone:

Prosím, napište nám"
Genuine leather might have very small cut / scars / mark on it.,Pravá kůže může mít na sobě velmi malé řezné rány/jizvy/značky.,"Here is the translation of the given text from English to Czech:

Pochodná kůže může mít velmi malé řez / rány / známky na něm.

Note: I translated ""cut"" as ""řez"", ""scars"" as"
This does not mean it is damaged.,To není známkou poškození.,"Toto neznamená, že je poškozený."
There may also be visible creases in the leather.,Na kůži mohou být také viditelné záhyby.,There can also be visible creases in the leather.
"These features show the genuine origin of our leather satchels and messengers bags, they form part of the bag and do not affect its durability.","Tyto prvky prokazují skutečný původ našich kožených tašek a psaníček, jsou součástí tašky a nemají vliv na její pevnost.",Tato funkce ukazuje pravou původu našich kůže tašek a poštol. Patří k tašce a neovlivňují jeho trvanlivost.
Pure leather may smell a little when it is fresh but the smell will go away with use.,"Čistá kůže může být v čerstvém stavu trochu cítit, ale s používáním zápach zmizí.","Přeloženo do češtiny: Čisté kůže může mít trochu vůni, když je čerstvá, ale vůně zmizí s použitím."
Please keep it in sunlight and fresh air for a few days.,Nechte ji několik dní na slunci a čerstvém vzduchu.,"Here is the translation of the given text from English to Czech:

Prosím, držte ho několik dní v slunném světle a čerstvém vzduchu."
There may be local customs / VAT charges which are unknown to us and beyond our control.,"Mohou se vyskytnout místní celní poplatky / poplatky za DPH, které nám nejsou známy a které nemůžeme ovlivnit.",There can be local customs / VAT charges which are unknown to us and beyond our control.
Buyers are responsible for CUSTOMS at destination.,Kupující jsou zodpovědní za CELNÍ POPLATKY v místě určení.,"Here is the translation:

Kupující jsou zodpovědní za CELNÍ ZDANĚNÍ na místě určení.

Note: I translated ""CUSTOMS"" to ""CELNÍ ZDANĚNÍ"", which is a more"
"I see, may I have your eReader software version","Chápu, mohu mít verzi vašeho softwaru pro čtení elektronických knih","Here is the translation:

Rozumím, mohu se zeptat na verzi vašeho eReader softwaru?"
To find your eReader's software version:,Chcete-li zjistit verzi softwaru vaší čtečky elektronických knih:,"Here is the translation of the given text from English to Czech:

Najít verzi softwaru vašeho eReaderu:"
1)Go to your Home screen.,1)Přejděte na domovskou obrazovku.,"Here is the translation:

1) Přejděte na své Domovské plochu."
2)Tap the More icon at the bottom right of the screen.,2)Klikněte na ikonu Víc na spodku obrazovky.,2)Klikněte na ikonu More v pravém dolním rohu obrazovky.
3)Tap Settings.,3)Klikněte na Nastavení.,3)Klikněte na Nastavení.
4)Tap Device information.,4)Klikněte na Informace o zařízení.,"Here is the translation of ""4) Tap Device information"" to Czech:

4) Stiskněte informace o zařízení."
"5)Beside 'Software version', you'll see your eReader's version number.",5)Vedle 'Verze softwaru' uvidíte číslo verze vaší čtečky elektronických knih.,"5) Vedle 'Software version', uvidíte číslo verze vašeho eReaderu."
"Wendy Rogers Calls New Zealand PM 'Lenin With Hair,' Claims 'Satanic Communists' in U.S.","Wendy Rogersová nazývá novozélandskou premiérku „Leninem s vlasy“ a tvrdí, že v USA jsou „satanističtí komunisté“","Wendy Rogers nazvala novozélandského premiéra ""Leninem s vlasy,"" tvrdí, že ""satanisté komunisté"" v USA.

(Překlad: Wendy Rogers nazvala novozélandského premi"
"Republican Arizona Senator Wendy Rogers on Sunday called New Zealand's Prime Minister Jacinda Ardern ""Lenin with Hair"" and warned against communism in the United States.",Republikánská senátorka za Arizonu Wendy Rogersová v neděli nazvala novozélandskou premiérku Jacindu Ardernovou „Leninem s vlasy“ a varovala před komunismem ve Spojených státech.,"Přeloženo do češtiny: Republikánský senátor z Arizony Wendy Rogers na neděli označil novozélandského premiéra Jacindy Ardern za ""Lenina s vlasy"" a varoval před"
Rogers appeared to be criticizing Ardern's COVID response as she referred to Soviet leader Vladimir Lenin in a Tweet she posted along with a short clip of the prime minister.,"Vypadalo to, že Rogersová kritizuje reakci Ardernové na COVID, když ve tweetu, který zveřejnila spolu s krátkým klipem premiérky, odkazuje na sovětského vůdce Vladimira Lenina.","Rogers se zdálo, že kritizuje Ardernovu reakci na COVID jako se odkazuje na sovětského vůdce Vladimira Leninga v Tweetu, který zveřejnila spolu s krátk"
Rogers didn't further explain her criticism of Ardern in her Tweet.,Rogersová více nevysvětlila kritiku Ardernové na svém Twitteru.,Rogers své kritiky Ardernu v Tweetu neupřesnila.
"In the clip, Ardern was speaking about COVID misinformation and New Zealand's efforts to keep people informed about the pandemic.",Ardernová v klipu hovoří o dezinformacích ohledně COVIDu a o snaze Nového Zélandu informovat obyvatele o pandemii.,"Here is the translation of the English text to Czech:

V klipu Ardern mluvil o COVID-19 dezinformacích a o snahách Nového Zélandu informovat lidi o pandemii."
"""More bold Christians are needed in office to counter the satanic Communists in both parties,"" the Arizona Senator wrote in another tweet on Sunday.","„Na úřadech je zapotřebí více odvážných křesťanů, kteří budou čelit satanským komunistům v obou stranách,“ tweetovala v neděli arizonská senátorka.","""Potřebujeme více odvážných křesťanů ve funkci, aby se mohli postavit proti satanským komunistům ve všech stranách,"" napsal senátor z Arizony v jiném tweety v neděli."
"Her Tweet was met with ridicule from different social media users, with one person tweeting back: ""Please offer your definitions of Communism and Christianity, because I don't think you understand either.""","Její tweet se setkal s posměšky od různých uživatelů sociálních sítí a jeden člověk jí na Twitteru odepsal: „Poskytněte prosím své definice komunismu a křesťanství, protože si myslím, že nerozumíte ani jednomu.“","Překlad do češtiny:

Její tweet vyvolal u různých uživatelů sociálních médií smích, jeden uživatel odpověděl: ""Prosím, nabídněte své definice komunismu a křesťanství, protože"
"""I see that Wendy is going all out today, trying to compete with the craziest of the crazy,"" another person tweeted.","„Koukám, že Wendy se dneska vyřádila a snaží se konkurovat těm nejšílenějším z šílených,“ tweetoval další člověk.","""Dívám se, že Wendy jde dnes plným nasazením, snaží se konkurovat nejzbláznilejšímu z bláznivých,"" napsal někdo jiný na Twitteru."
Rogers has been vocal about her stance against communism before on social media.,Rogersová se již dříve na sociálních sítích vyjadřovala ke svému postoji vůči komunismu.,Rogers byla hlasitá ve svém postoji proti komunismu dříve na sociálních médiích.
"In September, she called Labor Day a ""Communist Holiday"" without further explanation.",V září označila Svátek práce za „komunistický svátek“ aniž by to dále vysvětlila.,"V září označila Labor Day jako ""komunistický svátek"" bez dalšího vysvětlení."
"Her tweet was mocked among social media users, including The Arizona House Democrats, who replied: ""Says the heart and soul of Arizona's Republican Party (prove us wrong).""","Její tweet se stal terčem posměchu uživatelů sociálních sítí, včetně arizonských demokratů, kteří jí odpověděli: „Říká srdce a duše arizonské republikánské strany (dokažte nám, že se mýlí).“","Přeloženo do češtiny to zní: Její tweet byla vystavena na zesměšnění mezi uživateli sociálních médií, včetně Demokratů z Arizonské sněmovny,"
"""You do realize that if you keep falsely calling all good things communist you're only going to make communism more attractive, no?"" asked another social media user.","„Uvědomujete si, že když budete všechny dobré věci nazývat neprávem komunistickými, jenom tím zvýšíte atraktivitu komunismu?“ zeptal se další z uživatelů sociálních sítí.","""Rozumíte si, že pokud budete nadále lživě označovat všechno dobré jako komunistické, budete pouze zvyšovat atraktivitu komunismu, ne?"" zeptal se jiný uživatel sociálních médií."
"Republican Senator Wendy Rogers warned against communists in America and called for having more ""bold Christians"" in office.","Republikánská senátorka Wendy Rogersová varovala před komunisty v Americe a vyzvala, aby v úřadech bylo více „odvážných křesťanů“.","Předsedkyně republikánského senátu Wendy Rogers varovala před komunisty v Americe a vyzvala k tomu, aby v úřadu měli více ""odvážných křesťanů""."
"Writer Shiv Ramdas also denounced the tweet by paraphrasing her own words: ""'working is Communism.'""",Spisovatel Shiv Ramdas také odsoudil tweet parafrázováním jejích vlastních slov: „práce je komunismus“.,"Překlad z angličtiny do češtiny:  Skladatelka Shiv Ramdas také odsoudila tweet, když se odvolala na své vlastní slovo: „práce je komunismem“."
"Separately, Rogers has frequently suggested that Donald Trump won the 2020 presidential election and called for a new election.","Dříve Rogersová často tvrdila, že Donald Trump vyhrál prezidentské volby v roce 2020, a vyzývala k novým volbám.","Rozhodně, Rogers často navrhoval, aby Donald Trump vyhrál prezidentskou volbu v roce 2020 a vyzval k nové volbě."
"""I call for the Biden electors to be recalled to Arizona & a new election must be conducted.",„Vyzývám k odvolání Bidenových volitelů v Arizoně a k novým volbám.,"Here is the translation of the given text from English to Czech:

""Žádám o to, aby Bidenovi voliči byli vráceni do Arizony & musela být provedena nová volba.""

However, a more idiomatic"
"Arizona's electors must not be awarded fraudulently..."" the senator tweeted in July.",Arizonští volitelé nesmí být odměněni podvodně...“ tweetovala senátorka v červenci.,Předseda senátu řekl v červenci: „Arizonaovi voliči nesmí být udělena podvodně...“
"In July, Rogers campaigned for the election to be decertified and previously launched a petition that she claimed gained 663,000 signatures.","V červenci Rogersová vedla kampaň za zrušení platnosti voleb a předtím spustila petici, pod kterou podle svých slov získala 663 000 podpisů.","Přeloženo do češtiny:  V červenci kampaňovala Rogers za to, aby volby byly deklarovány neplatnými a předtím spustila petici, kterou tvrdila, že získala"
"""Things are really taking off!",„Věci se daly do pohybu!,"""Veci opravdu začaly letět!"""
Let's get to 1 million ASAP.,Získejme CO NEJDŘÍV 1 milion.,"Here is the translation of ""Let's get to 1 million ASAP"" to Czech:

Dostaneme se k 1 milionu ASAP.

Here's a breakdown of the translation:

* ""Let's get to"" is translated to ""D"
"Audit results are coming soon, more states are coming online,"" she tweeted in September.","Výsledky kontroly budou brzy k dispozici, další státy jsou online,“ tweetovala v září.","Předběžné výsledky auditu se brzy objeví, více států se brzy připojí,"" napsala v září."
The Trump supporter has also pushed for debunked claims of voter fraud in Arizona.,Trumpova příznivkyně také prosazovala vyvrácená tvrzení o volebních podvodech v Arizoně.,Překlad do češtiny: Trumpův podporovatel se také snažil prosadit dezinformace o podvodech při hlasování v Arizoně.
Newsweek contacted Senator Rogers' office for comment.,Newsweek požádal kancelář senátorky Rogersové o komentář.,Newsweek se obrátil na Senátora Rogera za komentář.
1.-Go to your Home screen.,1.-Přejděte na domovskou obrazovku.,"Here is the translation:

1. -Přejděte na svou obrazovku domovské."
2.-Tap the  menu( 3 horizontal lines) More icon at the bottom of the screen.,2.-Klikněte na ikonu Víc na spodku obrazovky (3 vodorovné čáry).,"Here is the translation:

2.-Klikněte na tlačítko menu (3 horizontální čáry) More na spodní části obrazovky."
Tap Settings.,Klikněte na Nastavení.,Tap Nastavení.
Tap Accounts.,Klikněte na Účty.,Účty Tap.
"Under #PRS_ORG#, tap Sign out.",Pod #PRS_ORG# klikněte na Odhlášení.,"Here is the translation of the English text to Czech:

Pod #PRS_ORG#, klepněte na tlačítko Odhlásit."
A confirmation screen will appear.,Zobrazí se obrazovka potvrzení.,Potvrzení se zobrazí na obrazovce.
Tap Sign out.,Klikněte na Odhlášení.,Tap Odhlásit se.
The other thing you can try is to perform a factory reset to your device and then check if it gets detected by your computer,"Další věc, kterou můžete zkusit, je provést obnovení továrního nastavení zařízení a poté zkontrolovat, zda jej počítač detekuje",The other thing you can try is to perform a factory reset to your device and then check if it gets detected by your computer.
"To do this, please follow these instructions:","Chcete-li to provést, postupujte podle těchto pokynů:","The translation of ""To do this, please follow these instructions:"" to Czech is:

""Abyste to mohli udělat, prosím, postupujte podle těchto pokynů:"""
"If possible, back up any books or documents that you added to your eReader using #PRS_ORG#, or that you manually added using your computer.","Pokud je to možné, zálohujte všechny knihy nebo dokumenty, které jste přidali do čtečky elektronických knih pomocí #PRS_ORG# nebo které jste přidali ručně pomocí počítače.","Překlad do češtiny: Pokud je to možné, zkontrolujte a zkopírujte jakékoli knihy nebo dokumenty, které jste přidali do svého eReaderu pomocí #PRS_ORG#, nebo které jste"
You do not need to back up any books you bought from #PRS_ORG#.,"Nemusíte zálohovat žádné knihy, ze kterých jste si koupili od #PRS_ORG#.","You do not need to back up any books you bought from #PRS_ORG#. 

Překlad do češtiny:
Není potřeba zálohovat žádné knihy, které jste zakoupili od #PRS_ORG#."
Any books you purchased from #PRS_ORG# can be re-downloaded from the #PRS_ORG# #PRS_ORG# after a factory reset.,"Všechny knihy, které jste zakoupili od #PRS_ORG#, lze po obnovení továrního nastavení znovu stáhnout z #PRS_ORG# #PRS_ORG#.","Here is the translation of the given text from English to Czech:

""Knihy, které jste zakoupili z #PRS_ORG#, můžete znovu stáhnout z #PRS_ORG# #PRS_ORG# po resetu to"
Go to your Home screen.,Přejděte na domovskou obrazovku.,Přejděte na Vaši obrazovku domovské.
Tap Home at the top of the screen.,Klikněte na položku Domů na vrchu obrazovky.,Tap Home na vrcholu obrazovky.
Tap Settings.,Klikněte na Nastavení.,Tap Nastavení.
Tap Device information.,Klikněte na Informace o zařízení.,"Tap Device information. 

Stiskněte Informace o zařízení."
Tap Factory reset under Advanced.,Klikněte na Obnovit tovární nastavení v části Pokročilé.,"Tap Factory reset under Advanced. 

Přepněte se na Pokročilé a stiskněte tlačítko Factory reset."
Tap Reset Now.,Klikněte na Resetovat nyní.,"Tap Reset Now. 

Stiskněte Reset nyní."
I'm still with you,Jsem stále s váma,"The translation of ""I'm still with you"" from English to Czech is:

""Jsem stále s vámi."""
Long queues for Banksy's shirts supporting statue-toppling protesters,Dlouhé řady na košile od Banksyho podporující protestující svrhující sochy,"Dlouhé fronty na trička Banksyho podporující protestující, kteří se pokoušeli srazit sochy."
"Crowds desperate to buy shirts designed by the mysterious street artist Banksy have been seen in Bristol, UK.",Řady zoufale toužící po koupi košile navržené tajemným pouličním umělcem Banksym byly vidět v Bristolu ve Spojeném království.,"Přepište prosím text do češtiny:

Tisíce lidí, které se v Bristolu v UK snažily koupit trička navržená tajemným uličním umělcem Banksym, byly zahlc"
They were released to support protesters on trial for toppling a slave trader statue during a Black Lives Matter march.,ty byly uvolněny pro podporu protestujících proti soudnímu řízení s účastníky svržení sochy obchodníka s otroky během pochodu Black Lives Matter.,"Přeloženo do češtiny: Byly propuštěny, aby podpořily protestující, kteří byli na soud za topení sochy otrokáře během pochodu Black Lives Matter."
