inputs,labels,predictions
The time stamps are there to make life easier for you so it's your own fault if you end up skimming through the module back and forth like a crazy person looking for their lost teeth.,"Метки времени нужны для того, чтобы облегчить вам жизнь, поэтому пеняйте на себя, если в итоге вы будете, как сумасшедший, перематывать модуль туда-сюда.","A possible translation in Russian is as follows:
Время от времени вставляются метки времени, чтобы облегчить вам жизнь, поэтому если вы в итоге будете пролистывать модуль вперед и назад, как сумасшедший, ища свои потерянные зубы, то это будет ваша собственная вина."
"I will make 20 videos for this course, the first is just the 4 min intro explaining the course, the last will be a dedicated exam tips video and then obviously the 18 videos in between will be your modules.","Для этого курса я сделаю 20 видео, первым будет четырехминутное вводное описание курса, последнее будет посвящено советам по подготовке к экзамену, и затем, понятно, что 18 видео между ними — это ваши модули.","A possible translation in Russian is as follows:
Я сделаю 20 видео для этого курса, первое - это просто 4-минутное введение, объясняющее курс, последнее будет посвящено видео с советами по экзаменам, а затем, очевидно, 18 видео между ними будут ваши модули."
"The training should be enough to pass both the international exams for A+, and the other courses I deliver should also be enough to pass the exams associated if there is a exam associated to that specific course.","Подготовки должно быть достаточно для того, чтобы сдать международные экзамены A+, а остальных курсов, которые я веду, должно быть достаточно, чтобы сдать экзамены по смежным предметам, если есть экзамен по смежному для конкретного курса предмету.","A possible translation in Russian is as follows:
Обучение должно быть достаточным для того, чтобы сдать международные экзамены A+, и другие курсы, которые я преподаю, также должны быть достаточными для того, чтобы сдать экзамены, если он связан с конкретным курсом."
"If you have a question about a specific topic in a module or the course in general that you would like more clarity on, please feel free to ask and I will try to assist you where I can if I'm online.","Если у вас есть вопрос, касающийся определенной темы модуля или курса в целом, по которым вам нужны разъяснения, пожалуйста, спрашивайте и я постараюсь помочь вам, чем могу, если буду онлайн.","A possible translation in Russian is as follows:
Если у вас есть вопрос по конкретной теме в модуле или по курсу в целом, по которому вы хотели бы получить больше разъяснений, пожалуйста, спрашивайте, и я постараюсь помочь вам, если буду онлайн."
Here is the course intro,Это введение в курс,"A possible translation in Russian is as follows:
Вот вводная часть курса."
**CompTIA A+ Course Intro**,**Введение в курс CompTIA A+**,"A possible translation in Russian is as follows:
**Введение в курс CompTIA A+**"
I think it's possible (but I don't know) they were telling them it wasn't safe to drive.,"Я думаю, возможно (но я не уверен), они говорили им о том, что ехать было небезопасно.","A possible translation in Russian is as follows:
Я думаю, возможно (но я не знаю), они говорили им, что небезопасно ехать."
"When tornadoes get that imminent, the weather guys usually do that ""Take cover now!!""","Когда торнадо становятся настолько неизбежными, эти ребята-синоптики обычно делают так: «В укрытие, сейчас!!»","A possible translation in Russian is as follows:
Когда торнадо становятся неизбежными, метеорологи обычно говорят: «Бросьтесь в укрытие сейчас!»"
thing because you don't know if it will be in two minutes or ten minutes or what.,"вещь, потому что вы не знаете, будет это через две минуты, или через десять минут, или как.","A possible translation in Russian is as follows:
это потому, что вы не знаете, будет ли это через две минуты или десять минут, или что-то еще."
"I don't know what right they have to actually forbid people to leave, but I could see where they would be telling them to take cover.","Я не знаю, по какому праву они могут буквально запрещать людям уходить, но могу видеть, где они скажут им укрыться.","A possible translation in Russian is as follows:
Я не знаю, какое право у них есть, чтобы фактически запрещать людям уходить, но я мог видеть, где они бы говорили им укрыться."
Can you imagine all those people trying to get out of the parking lot when that touched down?,"Вы можете представить себе всех людей, пытающихся уйти с парковки, когда это коснулось земли?","A possible translation in Russian is as follows:
Вы представляете, сколько людей пытались выехать с парковки, когда он приземлился?"
They'd all have been killed.,Они все были бы убиты.,"A possible translation in Russian is as follows:
Они все были бы убиты."
"BUT if they were like ""Keep working!""","НО если бы они вели себя так, как будто находятся в режиме «Продолжайте работать!»","A possible translation in Russian is as follows:
НО если бы они были такими: ""Продолжайте работать!"""
"instead of ""Take Shelter!"",","вместо «В укрытие!»,","Translate English to Russian: вместо ""Take Shelter!"","
that's different.,это другое.,"A possible translation in Russian is as follows:
это другое."
Does anybody know if they were still working or if they were sheltering in there somewhere?,"Знает ли кто-нибудь, они продолжали работать или прятались где-то там?","A possible translation in Russian is as follows:
Кто-нибудь знает, если они все еще работали или если они находились там где-то в укрытии?"
A dream to keep all children safe this Christmas,Мечта сохранить всех детей в безопасности на это Рождество,A dream to keep all children safe this Christmas
Her brother (nearly two) had to be persuaded not to walk off with the baby Jesus.,Ее брата (которому около двух) нужно убедить не уходить с младенцем Иисусом.,"A possible translation in Russian is as follows:
Ее брат (почти два года) пришлось убеждать, чтобы он не унес младенца Иисуса."
So there was the usual gentle chaos that attends any gathering of toddlers.,"Итак, там был обычный легкий хаос, как и в любом месте, где собираются дети.","A possible translation in Russian is as follows:
Так что было обычное нежное беспорядкое, которое сопровождает любое собрание малышей."
But everyone was so pleased that it had gone ahead when so many other Christmas events have been cancelled as yet another Covid variant hove into view.,"Но каждый был так доволен, что это произошло, поскольку множество других рождественских мероприятий были отменены из-за появления еще одного штамма COVID.","A possible translation in Russian is as follows:
Но все были так довольны, что это произошло, когда так много других рождественских мероприятий были отменены, так как еще один штамм Covid появился на горизонте."
My granddaughter is four which means that half her life - half her life! - has been blighted by the pandemic.,"Моей внучке четыре года, а это значит, что половина ее жизни — половина ее жизни! — была загублена пандемией.","A possible translation in Russian is as follows:
Моя внучка четыре года, а это значит, что половина ее жизни - половина ее жизни! - была омрачена пандемией."
"Since she became properly aware she has known nothing but mask wearing, obsessive hand washing and keeping your distance.","Когда она начала осознавать себя, она не знала ничего, кроме ношения масок, постоянного мытья рук и поддержания дистанции.","A possible translation in Russian is as follows:
С тех пор как она стала осознавать себя, она не знала ничего, кроме ношения маски, навязчивого мытья рук и соблюдения дистанции."
On several occasions (through various lockdowns) when I saw her I didn't know if I should kiss her or not.,"В нескольких случаях (на протяжении множества локдаунов) когда я видел ее, я не знал, стоит ли мне целовать ее.","A possible translation in Russian is as follows:
Несколько раз (в разное время из-за различных локдаунов) когда я видел ее, я не знал, стоит ли мне целовать ее или нет."
"What kind of message does that send into the receptive, super-alert brain of a tiny child?","Какой посыл это дает восприимчивому, очень внимательному мозгу крошечного ребенка?","A possible translation in Russian is as follows:
Какой сигнал посылает это в восприимчивый, сверх-острый мозг крошечного ребенка?"
I dread to think.,Мне страшно подумать.,"A possible translation in Russian is as follows:
Я боюсь думать."
I say this not as someone opposed to lockdowns or distancing.,Я говорю это не как противник локдаунов или дистанцирования.,A possible translation in Russian: Я говорю это не как противник локдаунов или дистанцирования.
For all the criticism of our Government not a single nation has got it exactly right.,"Несмотря на критику правительства, ни в одной стране это не сделано в точности правильно.","A possible translation in Russian is as follows:
Ни одна страна не сделала правильно всё, что критикует наше правительство, несмотря на всю критику."
"It's been two steps forward, and one back (and sometimes the opposite) since the beginning of 2020.",С начала 2020 года это два шага вперед и один назад (а иногда наоборот).,"A possible translation in Russian is as follows:
Это были два шага вперед и один назад (а иногда и наоборот) с начала 2020 года."
AND one knew - though many of us during those early sunny months rather enjoyed the luxury of not going out - that all over Britain there were those for whom being at home was hell not heaven.,"И выяснилось — хотя многие из нас предпочли в эти первые солнечные месяцы оставаться дома — что по всей Британии были те, для кого дом оказался адом, а не раем.","A possible translation in Russian is as follows: И каждый знал - хотя многие из нас в те ранние солнечные месяцы скорее наслаждались роскошью не выходить - что по всей Британии были те, для кого домашний уют был адом, а не раем."
"Children such as Arthur Labinjo-Hughes who became invisible with no school staff to ponder on why he was so thin and ill, no neighbours, no passers-by, no nothing.","Такие дети, как Артур Лабинджо-Хьюз, который стал «невидимым» без школьного персонала, который мог бы удивиться, почему он такой худой и болезненный, без соседей, без прохожих, без ничего.","A possible translation in Russian is as follows:
Дети, такие как Артур Лабинджо-Хьюз, которые стали невидимыми, не было ни школьного персонала, чтобы задуматься, почему он был таким худой и болел, ни соседей, ни прохожих, ни ничего."
How was the farewell to Etho was like?,Каким было прощание с Etho?,"A possible translation in Russian is as follows:
Как проходило прощание с Это?"
First of a quick disclaimer: I am not the account user but her wife.,"Первая небольшая оговорка: я не владелец учетной записи, а его жена.","A possible translation in Russian is as follows:
Прежде всего, небольшое предупреждение: я не пользователь учетной записи, а ее жена."
I have permission to use this account because I just suck at tech and it kind of helps me with mental health issues (and I do see the irony of a technophobe asking about the redstone titan :P),"У меня есть разрешение пользоваться этой учетной записью, потому что я технически неграмотен и это, своего рода, помогает мне решить проблемы с психическим здоровьем (и да, я вижу, как иронично, что технофоб спрашивает о титане из редстоуна :Р)","A possible translation in Russian is as follows:
У меня есть разрешение на использование этого аккаунта, потому что я просто не умею пользоваться техникой, и это как бы помогает мне с проблемами психического здоровья (и я действительно вижу иронию в том, что технофоб спрашивает о титане из красной смолы :P)"
Second and far more important disclaimer: I do not want to stir drama nor suspect something wasn't right.,"Вторая и намного более важная оговорка: я не хочу ни разыгрывать драму, ни подозревать, что что-то не так.","A possible translation in Russian is as follows:
Вторая и гораздо более важная оговорка: я не хочу разжигать драму и подозревать, что что-то не так."
Afaik it was just a change of wind that didn't suit everyone.,"Насколько мне известно, это просто была смена курса, который не подходил никому.","A possible translation in Russian is as follows:
Насколько мне известно, это был всего лишь смена ветра, которая не понравилась всем."
I'm just an old fan satisfying a nostalgia streak.,"Я просто давний фанат, который упивается ностальгией.","A possible translation in Russian is as follows:
Я всего лишь старый фанат, удовлетворяющий ностальгическую тягу."
With that out of the way >.<...,"О том, когда не по пути >.<...","A possible translation in Russian:
Это всё, что нужно знать. <3..."
So I used to be a huge Mindcrack fan back in the day.,"Итак, когда-то я был большим фанатом Mindcrack.","A possible translation in Russian is as follows:
Я был большим поклонником Mindcrack в своё время."
"Never missed a release from GuudeBoulderfist, loved the collabs, etc.","Никогда не пропускал выпусков от GuudeBoulderfist, любил коллаборации и т. д.","A possible translation in Russian is as follows:
Никогда не пропускал выпусков от GuudeBoulderfist, любил совместные работы и т. д."
"While watching a random YouTube feed, I came across a vid detailing Etho's channel history.","Во время бесцельного просмотра YouTube-ленты я наткнулся на видео, подробно рассказывающее об истории канала Etho.","A possible translation in Russian is as follows:
Просматривая случайный YouTube-канал, я наткнулся на видео, в котором подробно рассказывалось об истории канала Etho."
"Near the end, it touched on the Mindcrack going commercial.","Ближе к концу в нем упоминалось о том, что Mindcrack стала коммерческой.","A possible translation in Russian is as follows:
Приблизительно к концу он коснулся того, что Mindcrack стала коммерческой."
How he didn't see it in positive light and the inevitable refusal to sign the related contracts.,Что он не видит в этом ничего позитивного и неизбежный отказ подписывать соответствующие контракты.,"A possible translation in Russian is as follows:
Как он не видел этого в положительном свете и неизбежный отказ подписать связанные с этим контракты."
"Again, neither going 'pro' nor wanting to keep it casual is a wrong decision and I know people go in different directions and such.","Еще раз, ни становление «профи», ни стремление сохранить обычную форму не является ошибочным решением, и я знаю, что люди идут разными путями и тому подобное.","A possible translation in Russian is as follows:
Опять же, ни ""профессионал"", ни желание сохранить это несерьезно - это неправильное решение, и я знаю, что люди идут в разные стороны и так далее."
Quick Google led me to this old thread which shows his side of things.,"Quick Google привел меня к этой давней теме, которая отражает его точку зрения.","A possible translation in Russian is as follows:
Быстрый поиск в Гугле привел меня к этой старой теме, которая показывает его точку зрения."
"Mostly knowing things need to be carefully said, but what strikes most on face value is that you saw things in a different light but overall stayed on good terms.","В основном зная, что нужно говорить осторожно, но больше всего поражает на первый взгляд, что вы видели вещи в разном свете, но в целом остались в хороших отношениях.","A possible translation in Russian is as follows:
В основном, нужно говорить о вещах осторожно, но что бросается в глаза на первый взгляд, так это то, что вы видели вещи в ином свете, но в целом остались в хороших отношениях."
"This whole story happened after I moved on to other things myself, so it's all kind of new to me.","Вся эта история произошла после того, как я занялся другим, поэтому все это в новинку для меня.","A possible translation in Russian is as follows:
Вся эта история произошла после того, как я сам переключился на другие дела, поэтому все это для меня ново."
What I am after is the other side of the picture?,Мне нужна другая сторона картины?,"A possible translation in Russian is as follows:
Я хочу увидеть другую сторону картины?"
"As I said, my mental health isn't stellar, and seeing an old group I was attached to as a fan parting ways without some dumb explosions that are all too common in the polarized public discourse could be kinda nice and stuff.","Как я уже говорил, мое психическое здоровье не безупречно и видеть, как группа, к которой я был привязан как фанат, распадается без шумихи, распространенной в обсуждениях разделившегося общества, довольно мило, но скучно.","A possible translation in Russian is as follows:
Как я уже говорил, мое психическое здоровье не на высшем уровне, и видеть, как моя старая группа, к которой я привязан как фанат, расстается без каких-то глупых разногласий, которые слишком часто встречаются в поляризованном публичном дискурсе, может быть довольно приятно и так далее."
So how was the response from 'the old gang'?,"Итак, каков был ответ «старой банды»?","A possible answer is:
Как была реакция ""старой банды""?"
Did you keep doing stuff together?,Вы все еще работаете вместе?,"A possible translation in Russian is as follows:
Вы продолжали делать что-то вместе?"
Did you slowly drift apart?,Постепенно отдаляетесь друг от друга?,"A possible translation in Russian is as follows:
Вы медленно разошлись?"
Still chat or invite one another to events?,Все еще общаетесь или приглашаете друг друга на разные мероприятия?,"A possible translation in Russian is as follows:
Вы все еще общаетесь или приглашаете друг друга на мероприятия?"
"Again, I'm not expecting anything dramatic or to see people at each other's throats.","Опять же, я не жду ничего особенного или того, что люди будут перегрызать друг другу глотки.","A possible translation in Russian is as follows:
Опять же, я не жду ничего драматичного или людей, которые будут рваться друг на друга."
Kinda the opposite.,Наоборот.,"A possible translation in Russian is as follows:
Вот что-то противоположное."
"I guess in a way, a form of low-key closure of something kinda small in my life to reflect a bit of positivity on my own mentally troubled butt.","Я предполагаю, что это, в каком-то роде, конец чего-то незначительного в моей жизни, чтобы немного позитивно подумать о моей собственной психически неуравновешенной натуре.","A possible translation in Russian is as follows:
Я думаю, в каком-то смысле, это своего рода скромное завершение чего-то небольшого в моей жизни, чтобы немного подчеркнуть позитив в моем собственном психически нестабильном состоянии."
P.S. I couldn't help but see the charity fund raiser you had and the buttloads you collected.,"P.S. Все, что я вижу — это благотворительный сбор и кучу денег, которые вы собрали.","A possible translation in Russian is as follows:
P.S. Я не могла не заметить вашу благотворительную акцию и то, сколько вы собрали."
That's awesome as heck!,Это чертовски классно!,AI
Allow me a moment to look for you,"Подождите немного, выполняю поиск для вас","A possible translation in Russian is as follows:
Позвольте мне немного поискать для Вас."
"At the moment it appears we have no further pieces, I will check to see when we are expecting more.","Похоже, на данный момент у нас отсутствуют детали, я проверю, когда ожидается их поступление.","A possible translation in Russian is as follows:
На данный момент, похоже, у нас нет других частей, я проверю, когда мы ожидаем больше."
It doesn't look like there are any future plans to manufacture the single sections regrettably,"К сожалению, скорее всего в будущем не планируется производить отдельные части","A possible translation in Russian is as follows:
К сожалению, не похоже, что в будущем планируется производить отдельные секции."
Is there anything else I can help with please?,Могу ли я помочь Вам чем-то еще?,"A possible translation in Russian is as follows: Могу ли я помочь Вам чем-то еще, пожалуйста?"
Norton Security Deluxe includes online access to expert help from certified Norton technicians.,Norton Security Deluxe включает онлайн-доступ к экспертной поддержке сертифицированных технических специалистов Norton.,"A possible translation in Russian is as follows:
Norton Security Deluxe включает в себя онлайн-доступ к экспертной помощи сертифицированных технических специалистов Norton."
"If at any time you need help, our support agents are ready to assist you 24 hours a day, seven days a week.","В любое время, когда вам нужна помощь, наши агенты поддержки готовы помочь вам 24 часа в сутки семь дней в неделю.","A possible translation in Russian is as follows:
Если в любой момент вам понадобится помощь, наши агенты поддержки готовы помочь вам 24 часа в сутки, семь дней в неделю."
"To be eligible for the Virus Protection Promise, you must purchase, renew, or upgrade your Norton subscription directly from Symantec, or subscribe to the Norton Automatic Renewal Service.","Чтобы гарантия антивирусной защиты действовала, вы должны приобрести, продлить или обновить свою подписку Norton напрямую через Symantec или оформить подписку на службу автоматического обновления Norton.","A possible translation in Russian is as follows: Чтобы иметь право на гарантию защиты от вирусов, вы должны приобрести, продлить или обновить свою подписку Norton непосредственно у Symantec или подписаться на услугу автоматического продления Norton."
"If a Symantec service representative is unable to remove a virus from your device, then you may receive a full refund on the actual price paid for the Norton subscription, or if a Norton bundle, the total Norton bundle price paid (net of any discounts or refunds received and less any shipping, handling and applicable taxes, except in certain states and countries where shipping, handling and taxes are refundable) and only for the current paid subscription service period for that subscription or subscription bundle.","Если представитель службы Symantec не в состоянии удалить вирус с вашего устройства, тогда вы можете получить возмещение в полном размере текущей стоимости подписки Norton или, в случае приобретения пакета Norton, общую стоимость комплекта Norton (без учета любых полученных скидок или возмещений и без учета применимых налогов, за исключением некоторых штатов и стран, где доставка, обработка заказа и налоги подлежат возмещению) и только за текущий период платной подписки для данной подписки или набора подписок.","A Symantec service representative is unable to remove a virus from your device, then you may receive a full refund on the actual price paid for the Norton subscription, or if a Norton bundle, the total Norton bundle price paid (net of any discounts or refunds received and less any shipping, handling and applicable taxes, except in certain states and countries where shipping, handling and taxes are refundable) and only for the current paid subscription service period for that subscription or subscription bundle."
The Norton subscription must be installed and activated on your device prior to the time it is infected by a virus.,"Подписка Norton должна быть установлена и активирована на вашем устройстве до того, как на него попадет вирус.","A possible translation in Russian is as follows:
Прежде, чем устройство заразится вирусом, на нем должен быть установлен и активирован подписка Norton."
The refund DOES NOT apply to any damages incurred as a result of viruses.,"Возмещение НЕ ПРИМЕНИМО к любым повреждениям, полученным в результате вирусов.","A possible translation in Russian is as follows:
Возмещение НЕ ПРИМЕНИТСЯ на любые убытки, понесенные в результате вирусов."
See Norton website for more detail.,Для дополнительной информации смотрите сайт Norton.,"A possible translation in Russian is as follows:
Подробнее см. На веб-сайте Norton."
Protect what matters with a top-rated security service,"Защитите то, что важно, с помощью самой популярной службы безопасности","A possible translation in Russian is as follows:
Защитите то, что важно, с помощью сервиса безопасности с высоким рейтингом"
"Your online life and real life are merging into one seamless experience, and you need security that can keep viruses, identity theft, and other digital threats from becoming real-life headaches.","Ваша жизнь в сети и реальная жизнь сплетаются в единое целое и вам нужна защита, которая способна предотвратить вирусы, кражу идентификационных данных и другие цифровые угрозы, которые могут обернуться головной болью в реальной жизни.","A possible translation in Russian is as follows:
Ваша онлайн-жизнь и реальная жизнь сливаются в единый опыт, и вам нужна безопасность, которая может защитить вас от вирусов, кражи личных данных и других цифровых угроз, превращающихся в проблемы в реальной жизни."
"We see more, analyse more and stop more online threats","Мы видим больше, анализируем больше и предотвращаем больше сетевых угроз","A possible translation in Russian is as follows:
Мы видим больше, анализируем больше и останавливаем больше онлайн-угроз."
are you on a page of a book?,вы на странице книги?,AI: Я на странице книги?
"You can adjust the text size, fonts, line spacing, and justification to make reading easier on your eyes.","Вы можете настроить размер текста, шрифты, межстрочный интервал и выравнивание, чтобы сделать чтение более удобным для глаз.","A possible translation in Russian is as follows:
Вы можете настроить размер текста, шрифты, интервал между строками и выравнивание, чтобы текст было проще читать."
"While reading, tap the middle of your page to bring up the Reading Menu.","Во время чтения нажмите в центре страницы, чтобы вызвать меню чтения.","A possible translation in Russian is as follows:
При чтении нажмите в середину страницы, чтобы вызвать меню чтения."
Tap the  Text icon.,Нажмите значок «Текст».,"A button with the label ""Text"" appears."
An Alamo location in California pulled a similar scam on me.,Alamo в Калифорнии провернули со мной похожую аферу.,"A possible translation in Russian is as follows:
Мне сделали аналогичную аферу в офисе Alamo в Калифорнии."
"When I returned the car, the agent found scratches under the car (which I did not cause).","Когда я вернул машину, агент обнаружил царапины на дне машины (которые были не по моей вине).","A possible translation in Russian is as follows:
Когда я вернул машину, агент обнаружил царапины под машиной (которые я не нанес)."
Had to sign to acknowledge the “damage”.,"Нужно было расписаться, чтобы подтвердить «ущерб».","A possible translation in Russian is as follows:
Мне пришлось подписать, чтобы признать ""ущерб""."
I also had videos and photos which didn’t cover the bottom of the car.,"У меня также были фото и видео, на которых не была видна нижняя часть машины.","A possible translation in Russian is as follows:
У меня были также видео и фотографии, которые не покрывали дно машины."
"A few weeks after I returned home, I received a letter listing a bunch of other damage I’d be charged for as well—including scratches to the door which supposedly required repainting the rear of the car a few days after I returned my rental.","Спустя несколько недель после того, как я вернулся домой, я получил письмо, в котором была перечислена куча других повреждений, в которых меня также обвиняли, — включая царапины на двери, из-за чего, якобы, потребовалось перекрасить кормовую часть машины через несколько дней после того, как я вернул автомобиль, взятый напрокат.","A few weeks after I returned home, I received a letter listing a bunch of other damage I’d be charged for as well—including scratches to the door which supposedly required repainting the rear of the car a few days after I returned my rental."
None of that damage was visible to me (or the agent when I returned the vehicle).,"Ни одного из этих повреждений я не заметил (как и агент, когда я вернул транспортное средство).","A possible translation in Russian is as follows:
Ни один из этих повреждений не был виден мне (или агенту, когда я вернул автомобиль)."
None of it was visible on the photos I took when I returned the car so I disputed the claim.,"Ничего из этого не было видно на фотографиях, которые я сделал, когда вернул машину, поэтому я оспорил обвинения.","A possible translation in Russian is as follows:
Ничего из этого не было видно на фотографиях, которые я сделал, когда вернул машину, поэтому я оспаривал претензию."
They denied the dispute and demanded immediate payment for the damage.,Они отклонили опровержение и потребовали немедленно заплатить за ущерб.,"A possible translation in Russian is as follows:
Они отрицали спор и потребовали немедленного возмещения ущерба."
"Since it was a work trip, I turned my photos over to our legal department.","Так как это была деловая поездка, я передал мои фотографии в нашу юридическую службу.","A possible translation in Russian is as follows:
Поскольку это была служебная поездка, я передал свои фотографии в юридический отдел."
I received a letter from Alamo a short while later saying that they were going to waive the charges in the interest of customer satisfaction.,"Вскоре после этого я получил письмо от Alamo, в котором они сказали, что собирались отказаться от обвинений, так как заинтересованы в удовлетворенности клиентов.","A possible translation in Russian is as follows:
Я получил письмо от Alamo немного позже, в котором говорилось, что они собираются отказаться от этих сборов в интересах удовлетворения клиентов."
"If I had been on my own, I certainly would have wound up paying the bill for damage which I am certain didn’t happen while the car was in my care.","Если бы я действовал самостоятельно, я, конечно, нервно оплачивал бы счет за повреждения, которые, как я уверен, появились не в то время, когда машина находилась в моем распоряжении.","A possible translation in Russian is as follows:
Если бы я был один, я, конечно, заплатил бы счет за ущерб, который, я уверен, не был нанесен, пока машина находилась у меня."
Android hardware Cleaning tip,Совет по очистке оборудования на Android,"A possible translation in Russian is as follows:
Совет по уборке оборудования Android"
Thin (0.3mm - 0.5mm) DRY interdental brushes are ideal for clearing those tiny port holes which house your smart device microphones and speakers.,"Тонкие (0,3–0,5 мм) СУХИЕ межзубные ершики идеальны для чистки мелких отверстий портов, в которые помещаются микрофоны и динамики вашего смарт-устройства.","A possible translation in Russian is as follows:
Тонкие (0,3-0,5 мм) сухие межзубные ершики идеальны для очистки крошечных отверстий, в которых расположены микрофоны и динамики вашего смарт-устройства."
"They are a cheap product and safer than many other methods, such as rubbing alcohols, tooth picks, pins, and needles.","Это дешевый продукт и более безопасный, чем другие средства, такие как медицинский спирт, зубочистки, булавки или иголки.","A possible translation in Russian is as follows:
Они являются дешевым продуктом и более безопасны, чем многие другие методы, такие как спиртосодержащие растворы, зубочистки, шпильки и иголки."
I just used this method to clear the microphone port on my Samsung Galaxy Watch 4 Classic as it was not registering my voice when using speech to text functions.,"Я использовал это средство, чтобы почистить порт для микрофона на моих Samsung Galaxy Watch4 Classic, когда они перестали распознавать мой голос для функции преобразования речи в текст.","A possible translation in Russian is as follows:
Я только что использовал этот метод, чтобы очистить порт микрофона на моем Samsung Galaxy Watch 4 Classic, так как он не регистрировал мой голос при использовании функций распознавания речи."
