inputs,labels,predictions
"The most common symptoms of salmonella infection are diarrhea, fever, and stomach cramps, which can begin between six hours and six days after exposure.","Algengustu einkenni salmonellusýkingar eru niðurgangur, hiti og magakrampi, og geta byrjað sex klukkustundum til sex dögum eftir smit.","A common symptom of salmonella infection is dýrð, fevr og mjólkrumpi, which can begin between six hours and six days after exposure."
"The illness usually lasts four to seven days, and most people recover without treatment, but some cases require hospitalization.","Veikindin vara yfirleitt í fjóra til sjö daga og flestir ná sér án meðferðar, en í sumum tilfellum er þörf á sjúkrahúsinnlögn.","Að það erlendaðið eruður 4-7 daga, og það erlendaðið erlendir okkar fyrir ófæra, en það er hérraðið að fluttið er hérraðið."
"Flat, Free Education For Indore Egg Seller Paras Raykar Whose Cart Was Overturned Allegedly Over Rs. 100 Bribe",Íbúð og ókeypis menntun fyrir eggjasalann Paras Raykar í Indore eftir að vagni hans var velt vegna meintra 100 rúpía mútna,"A flat, free education for Indore egg seller Paras Raykar whose cart was overturned allegedly over Rs. 100 bribe"
Paras Raykar's cart carrying eggs was allegedly overturned Thursday by the civic officials in Indore.,Lögreglumenn í Indore voru sakaðir um að hafa velt eggjavagni Paras Raykar á fimmtudaginn.,"A Paras Raykar's karryjaðar, eyggjaður, er hægt að vera skalt af byggðmenninum í Indore fimmum þriðja."
"Two days after the story of a 13-year-old egg seller's cart being overturned by civic officials went viral on social media, the Indore-based boy has found overwhelming support from people across the country, helping them recover from the losses and manage to start their business again.","Tveimur dögum eftir að frásögnin um að lögreglumenn hefðu velt vagni hins 13 ára gamla eggjasöludrengs frá Indore fór á flug á samfélagsmiðlum hefur pilturinn fengið yfirgnæfandi stuðning frá fólki hvaðanæva af landinu, svo hann nái að komast yfir tapið og koma rekstrinum í gang að nýju.","Aftur þessa: Tvær dagar eftir þessi hluta um 13-árau, sem varuður verkandi í bæninni, er hægt að skoða að hluta er viral byða að söngulagið í bæninni, sem varður verkandi í Indore, er hægt að skoða að hluta er viral byða að söngulagið í bæninni, sem varður verkandi í Indore, er hægt að skoða að hluta er viral byða að söngulagið í bæninni, sem varður verkandi í Indore, er hægt að skoða að hluta er viral byða að söngulagið í bæninni, sem varður verkandi í Indore, er hægt að skoða að hluta er viral byða a"
The boy's family also claimed that politicians including Congress leader Rahul Gandhi and Delhi Chief Minister Arvind Kejriwal have reached out to them and offered support.,"Fjölskylda drengsins sagði að stjórnmálamenn, meðal annars leiðtogi þingsins, Rahul Gandhi, og aðalráðherrann Delhi Arvind Kejriwal, hefðu haft samband við þau og boðið þeim stuðning sinn.","Aðalráðherraðarinnar og politikar, eina fjölskylda, inkl. Kongressleikari Rahul Gandhi og Delhis stöðukona Arvind Kejriwal, hafa hlutit að vinna að það og bjóða stöð."
The boy's family also received a flat and offer to take care of the educational expenses of the children in the family.,Fjölskylda drengsins fékk einnig íbúð og vilyrði um að menntunarkostnaður barna í fjölskyldunni yrði greiddur.,"Aðalráðherra: Þegar það var að gera, fékkur fjölskyldaðar sonurinn og veitur að bjóða upp skólapengerið fyrir þjóðskólaðar barn."
"Paras Raykar's cart carrying eggs was allegedly overturned Thursday by the civic officials in Indore, where the administration has implemented the ""left-right"" rule for the staggered opening of shops amid the coronavirus pandemic.","Lögreglumenn í Indore voru sakaðir um að hafa velt eggjavagni Paras Raykar á fimmtudaginn, en þar hafa yfirvöld sett reglur um „vinstri-hægri“-tvískiptingu á opnunartíma verslana í kórónuveirufaraldrinum.","A Paras Raykar's karói sem égget er hægt að skjáða fyrst í Indore, enn er að tákka af því að aldrið eru að rannsóknar og að það eru aðgerðir aðgerðir í rannsóknarfræði."
A video in which the boy alleged that the officials had warned him in the morning to remove his cart or pay Rs 100 as bribe had gone viral on social media.,Myndbandið þar sem drengurinn heldur því fram að lögreglumenn hafi varað hann við því um morguninn að fjarlægja vagninn eða greiða 100 rúpíur í mútur hafði farið á flug á samfélagsmiðlum.,A video in which the boy claimed that the officials had warned him in the morning to remove his cart or pay Rs 100 as bribe had gone viral on social media.
"When he refused, the officials tipped his cart over, destroying all the eggs, the boy alleged.","Þegar hann neitaði að verða við því veltu lögreglumennirnir vagninum svo öll eggin brotnuðu, að sögn drengsins.","Að það eru að kynja, ef hann verður afreit, vilja við að veta hvað er að gera. Hvað er hann áður eftir?"
"The boy had also claimed that his daily sale has been down due to the pandemic and the loss of his stock will put additional financial burden on him, in the video.",Drengurinn hélt því einnig fram í myndbandinu að dagleg sala hans hefði minnkað vegna heimsfaraldursins og að birgðirnar sem þarna hefðu tapast gerðu fjárhagsstöðu hans enn erfiðari.,"Aðalráðherra: The boy had also claimed that his daily sale has been down due to the pandemic and the loss of his stock will put additional financial burden on him, in the video."
"Since Thursday, the boy's family has been overwhelmed with support from people across the country, many of them offering help in both cash and kind.",Síðan á fimmtudaginn hefur fjölskylda drengsins fengið yfirgnæfandi stuðning frá fólki víðsvegar um landið sem margt hvert hefur boðið fram bæði peninga og aðstoð.,"A since Thursennið, góðaðar þjóðsins hlutverk er aðalinn fyrir fylgisvellurinn, en það eru mannalífið sem hjá þessari hlutverkum, sem það eru skattarlegur og þjóðlegur."
The family has also received help from locals.,Fjölskyldan hefur einnig fengið hjálp frá heimafólki.,A family has also received help from locals.
"While former chief minister Digvijaya Singh has offered financial support and help to get the children admitted in a college, BJP MLA from Indore, Ramesh Mendola, has assured to provide a house under the Pradhan Mantri Awas Yojana to the child.","Fyrrverandi aðalráðherrann Digvijaya Singh hefur boðið fram fjárhagsaðstoð og aðstoð við að koma börnunum í skóla og Ramesh Mendola, þingmaður BJP frá Indore, hefur boðist til að tryggja barninu húsnæði samkvæmt Pradhan Mantri Awas Yojana.","Aðalráðherra Digvijaya Singh haft að bjóða þjóðskrá og hjálpa til að gefa þær að kollum við college, en BJP-MF Ramesh Mendola, fjölskyldi í Indore, haft að gera að það gæti að byrja að byrja að byggja húsið þar sem það er að gera að að vinna Pradhan Mantri Awas Yojana."
Indore Press Club has also provided ration and money to the boy.,Indore Press Club hefur einnig boðið drengnum matarbirgðir og peninga.,"A possible translation in Icelandic is as follows:
Indore Press Club haftið að gera ræði og penninga til sönnu."
Congress leader Rahul Gandhi's office and Delhi Chief Minister Arvind Kejriwal has also offered help.,"Skrifstofa þingleiðtogans Rahul Gandhi og Arvind Kejriwal, aðalráðherra Delí, hafa einnig boðið fram aðstoð sína.",A Congress leader Rahul Gandhi's office and Delhi Chief Minister Arvind Kejriwal has also offered help.
We are overwhelmed by the support from people across the country.,Stuðningurinn frá fólki víðsvegar um landið er yfirþyrmandi.,A possible translation in Icelandic is: Vi er overvelt av støtten fra folk over hele landet.
(BJP MLA) Ramesh Mendola has assured a flat under the Pradhan Mantri Awas Yojana.,Ramesh Mendola (þingmaður BJP) hefur einnig útvegað íbúð samkvæmt átakinu Pradhan Mantri Awas Yojana.,A flat under the Pradhan Mantri Awas Yojana
"He has also provided a cycle and Rs 2,500.",Hann útvegaði einnig hjól og 2.500 rúpíur.,"A possible translation in Icelandic is as follows:
Hann haft að gera enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn enn en"
"Digvijaya Singh has provided Rs 10,000 and assurance to look after the education of the two children.",Digvijaya Singh hefur boðið 10.000 rúpíur og boðist til að tryggja menntun barnanna tveggja.,"A possible translation in Icelandic is as follows:
Digvijaya Singh har gitti Rs 10,000 og lovet å ta seg av undervisningen av de to barna."
Rahul Gandhi's office has also called and offered support.,Skrifstofa Rahul Gandhi hringdi einnig og bauð fram aðstoð sína.,Aðalráðherra Ragúla Gandhi's bústaður hafa hjáðað að kalla og bjóðað stöð.
A woman from Delhi Chief Minister Arvind Kejriwal called and offered help.,"Kona hringdi frá Arvind Kejriwal, aðalráðherra Delí, og bauð fram aðstoð.",A woman from Delhi Chief Minister Arvind Kejriwal called and offered help.
"""Jyothiraditya Scindia has also offered support,"" Paras's grandfather said.","„Jyothiraditya Scindia hefur einnig boðið fram aðstoð sína,“ sagði afi Paras.","A possible translation in Icelandic is as follows:
""Jyothiraditya Scindia haftið að hjálpa,"" sagði Paras's grandfather."
Be wary of gardening gimmicks that look too good,Gætið ykkur á garðyrkjutrixum sem líta of vel út,"A possible translation in Icelandic is as follows:
Veir að vöktum upp á gimmikkar fyrir grjóðasemi og sem eru allt að það gagnlega verða"
"It might be an embarrassing thing for a plant scientist to admit, but I am a total sucker for a garden gimmick.","Hugsanlega er vandræðalegt að grasafræðingur viðurkenni þetta, en ég fell algjörlega fyrir allskonar garðyrkjutrixum.","A possible translation in Icelandic is as follows:
Hannig er ekki en skamur þingur fyrir hlutverkamiðjan sem heiti þjóðfræðarkemmi, en ég er ekki aðalgrýtur fyrir gráðagimmik."
"I like to think it's because I am open-minded or maybe just irrationally optimistic, particularly as many things in the plant world are often extremely counterintuitive.","Ég vil meina að það sé vegna þess að ég er með opinn huga eða kannski bjartsýnni en góðu hófi gegnir, sérstaklega þar sem margir hlutir í plöntuheiminum eru oft alls ekki augljósir.","A possible translation in Icelandic is as follows:
Já ég lykta þátt ekki að tala um hér á landi, það erkennaðið er mig, en ég hengi mér að hluta þátt ekki að tala um hér á landi, það erkennaðið er mig, en ég hengi mér að hluta þátt ég er rannsóknarlegt og því að það erkennaðið er mig, það erkennaðið er mig, en ég hengi mér að hluta þátt ég er rannsóknarlegt og því að það erkennaðið er mig, það erkennaðið er mig, en ég hengi mér að hluta þátt ég er rannsóknarlegt og því að það erkennaðið er mig, það erkennaðið er"
But I am not ashamed to say I have fallen for dozens of them over a lifetime in horticulture.,En ég skammast mín ekki fyrir að segja að ég hef fallið fyrir mörgum slíkum trixum í lífi mínu í garðyrkjunni.,A possible translation in Icelandic is: Menn ég er ekki skamur að sá að ég hafti falla í túndum hlutanir í mín hlutanlega leggur.
"While I firmly believe in the value of trying things out for yourself, if you don't fancy learning the hard way, here are some of the most common garden gimmicks I have come across.","Þrátt fyrir að ég trúi staðfastlega á gildi þess að prófa hlutina upp á eigin spýtur þá eru hér nokkur af algengustu garðyrkjutrixunum sem ég hef kynnst, ef þið nennið ekki að brenna ykkur á þeim sjálf.",AI
"First up, and probably the worst offender, grafted tomato-potato plants.",Fyrst er það ef til vill versti skúrkurinn – hin ágrædda tómata- og kartöfluplanta.,"A possible translation in Icelandic is as follows:
Fyrstu upp, og sannarlega de fjölskieste, eriðaðir tomat-potatískar."
"Hailed as a revolutionary breakthrough, grafting tomato plants on to potato roots is, in fact, an old-school botanical curiosity, dating back to at least the 1920s.",Ágræðslu tómatplantna á kartöflurætur hefur verið fagnað sem byltingarkenndri nýjung en er í raun gamalt furðuverk úr grasafræðinni sem nær aftur til að minnsta kosti 3. áratugar síðustu aldar.,A Revolutionary Breakthrough
"As they are both from the same family and have broadly similar internal ""plumbing,"" you can indeed create such surgically enhanced marvels.",Þar sem plönturnar eru báðar af sömu ætt og að miklu leyti með svipaðar „pípulagnir“ er sannarlega hægt að skapa slík undur með ágræðslu.,"A possible translation in Icelandic is as follows:
Ef þa eru bæð við ætti og hafa breiða lika interna ""sanitær"" og ""kanal"", er þú kunna skapa það."
"But here's the problem: creating resource-intensive structures like fruits and roots takes up a lot of metabolic energy, and if plants are attempting to do both their limited energies inevitably become split.",En vandamálið er þetta: Það krefst mikillar orku að framleiða ávexti og rætur og ef plöntur reyna gera hvort tveggja er óhjákvæmilegt að takmörkuð orka þeirra skiptist í tvennt.,"A possible translation in Icelandic is:
Men herraðið er það hér: byggjað eru fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar fjölskyldaðar f"
That means the yields of these grafted plants are terrible and nothing like what you see in the marketing pictures.,Það þýðir að uppskera þessara ágræddu plantna er skelfileg og ekkert á við það sem er sýnt á auglýsingamyndum.,"A possible translation in Icelandic is as follows:
Þessið betyr að þjónustuframleiðbeinsins þjónustuverðir þessarar grænna er hættur og ekki það sem þú vítur af markaðsmyndanir."
"Then there is the fact that the crops mature at different rates, so to harvest the spuds you have to kill the plants before the tomatoes have ripened.","Svo má nefna þá staðreynd að kartöflur og tómatar vaxa á mismunandi hraða, svo að til að taka upp kartöflur þar að drepa plönturnar áður en tómatarnir hafa þroskast.",Að það er að gera að rannsökuðið er að það er að gera að rannsökuðið er að gera að rannsökuðið er að gera að rannsökuðið er að gera að rannsökuðið er að gera að rannsökuðið er að gera að rannsökuðið er að gera að rannsökuðið er að gera að rannsökuðið er að gera að rannsökuðið
"On the subject of marketing imagery, there's a lot of dodgy dealing here, too.","Og talandi um auglýsingamyndir, þá er þar ýmislegt vafasamt að finna.","A possible translation in Icelandic is as follows:
Fyrir þessari tæki, er hér er fjölskyldið um marketing-bilder, er hér tæræðið fjölskyldið."
I've seen roses Photoshopped sky blue and fruit trees with a physiologically impossible amount of fruit on their branches in some major catalogues.,"Ég hef séð rósir fótósjoppaðar himinbláar og ávaxtatré með fleiri ávexti á greinum en er lífeðlisfræðilega mögulegt, í sumum stórum vörulistum.","A possible translation in Icelandic is as follows:
Étt að gera, það eru rosar sem eru skýrsluðar himnbláum og fjöturtrænar sem eru af þess að það eru physiologiskt tækniður í einum af þessum stóru kataloga."
"I've even seen photos ""borrowed"" from my Instagram account and used by shopping networks as images of their trial grounds.",Ég hef meira að segja séð ljósmyndir sem hafa verið „fengnar að láni“ af Instagram-reikningnum mínum og notaðar til að sýna ræktunarferlið í sjónvarpsauglýsingum.,"A possible translation in Icelandic is as follows:
Étt ert ekkert sett foto ""borrð"" frá minni Instagram-hópa og þegar hlutad á shopping-netlúðum fyrir að vinna þessar fjölskylda."
"Sadly the work of a small minority of cavalier companies mean you have to view advertising images, particularly online, with a very sceptical eye.","Því miður þýðir athæfi lítils minnihluta kærulausra fyrirtækja að þú þarft að líta auglýsingamyndir mjög gagnrýnum augum, sérstaklega á netinu.","A possible translation in Icelandic is as follows:
Sjálftakvoslegið er að efnið minjastarpa hlutablaðsins, en skýrsla rekla efnið er að velja rekla skýrslu, því að það eru að vera í hlutablaðsins, en það er að velja rekla skýrslu, því að það er að vera online."
"If it looks too good to be true, it probably is.",Og ef þær líta út fyrir að vera of góðar til að vera sannar er það líklega raunin.,"A possible translation in Icelandic is:
Hvis det ser ut som det er for godt til for sannheten, er det sannsynligvis det."
"Speaking of which, the colour blue is relatively rare in the botanical world, so if you see a dazzling new heather, orchid or cactus, shining out in the most intense ""disinfectant"" shade of blue, it's almost certainly been sprayed or dyed.","Talandi um það, þá er blái liturinn tiltölulega sjaldgæfur í plöntuheiminum, svo ef þú sérð splunkunýtt og fallegt beitilyng, orkídeu eða kaktus í rúðuúðabláum lit er nánast öruggt að um litarúða eða litarefni er að ræða.","Að þessari, það er relativt særtækt blá í botnisvæðinu, så om þú serðu einn skjálfingur nýi orða, orðaða okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar okkar ok"
"Which would be fine, so long as vendors made this clear, but they rarely ever do.","Sem er fínt ef söluaðilinn tekur það skýrt fram, en svo er sjaldnast.","A possible translation in Icelandic is: Hvis det var okei, så lenge det var klar at det var det, men de gjør det sjelden."
"Blue moth orchids will revert back to their original white, but sprayed cacti and heathers, coated in a light-suppressing layer of dye, are unlikely to survive for long.",Bláar phalaenopsis-orkídeur fá upprunalegan hvítan lit sinn aftur en ólíklegt er að kaktusar og beitilyng sem úðuð eru með litarefnum sem útilokar sólarljós lifi lengi.,"Aðalráðherra: Blámaðurflóra orður í sér að hætta að hvítum, men sprayt kaktus og myrkongar, okkræft í ljósafangandi túnu, veitur að ætla að vinna við að langa."
"Finally, I have to flag up bonsai kits or, even worse, bonsai seeds, that promise miniature trees will sprout from their packets.","Loks verð ég að vekja athygli á bonsai-ræktunarsettum, eða það sem verra er bonsai-fræjum, þar sem fullyrt er að smávaxnar plöntur vaxi úr pakkningunum.","A possible translation in Icelandic is as follows:
Últimáttinn, þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar þegar"
Bonsai is not a species of plant.,Bonsai-tré eru ekki plöntutegund.,"A possible translation in Icelandic is as follows:
Bonsíi er ekki félagsveðri."
It's a training technique used to give the illusion of ancient trees on distant mountaintops.,Þetta er þjálfunaraðferð sem er notuð til þess að líkja eftir aldagömlum trjám á fjarlægum fjallstindum.,A training technique used to give the illusion of ancient trees on distant mountaintops.
They are almost always started from mature shrubs that are hacked back and new growth wired in place.,Þau eru nær alltaf búin til úr þroskuðum runnum sem eru klipptir til og vöxturinn mótaður með vírum.,"A possible translation in Icelandic is:
Það eru aldri startað frá fullvæxta strúðir, en þessarar eru skarðar og nýtt vekkur er hlutad á stöðinni."
"I know I'll keep falling for gimmicks, it's part of the fun of experimentation.","Ég veit að ég mun áfram falla fyrir svona trixum, það er hluti af því sem er svo gaman við að prófa sig áfram.","A possible translation in Icelandic is:
Én erlitt að gefaði fyrir gimmik, það er hlustaðið að veitaði."
But side-step these ones and you may find one that actually has a chance of living up to its promise.,En ég mæli með að þú sleppir þessum og þá rambar þú kannski á eitt sem virkar í alvörunni.,"A possible translation in Icelandic is as follows:
Mennið þessar eru ekki þetta, og þú getur mögulegt að finn aðiligandi, sem þurft að vinna því að það kemur."
Gwyneth Paltrow wants kids to have good 'worth ethic',Gwyneth Paltrow vill að börn tileinki sér góð grunngildi,"A possible translation in Icelandic is as follows:
Gwyneth Paltrow vilja at barnir harðaðilaglega umferði"
Gwyneth Paltrow has said she wants to raise her children to have a good worth ethic as she tries 'not to just hand them things'.,Gwyneth Paltrow hefur sagt að hún vilji ala börn sín þannig upp að þau búi yfir góðu vinnusiðferði því hún vill ekki að þau „fái hlutina upp í hendurnar“.,"A possible translation in Icelandic is as follows:
Gwyneth Paltrow hefur sagt að vilja uppfóstra sönur hennar fyrir að hafa góðu æðið og vilja að ""gæti það að hún sendi þær tinga""."
"Paltrow has two children, Apple (16) and Moses (14), with ex-husband Chris Martin and she wants them to have good values and not get by on their parents fame.","Paltrow á tvö börn, Apple (16) og Moses (14), með fyrrverandi eiginmanni sínum Chris Martin, og hún vill að þau tileinki sér góð gildi og komist ekki áfram vegna frægðar foreldranna.","Að Paltrow hafa tveggja barna, Apple (16) og Moses (14), med ex-mannsins Chris Martin og hún vilja at þessar hafa góða tækni og þáttið að ganga í fyrræðið þeirra foreldra."
"""That's why I think it's so important...  To raise a kid that has a work ethic and whose values are aligned with yours or with their own sense of who they are, etc,"" she told Rob Lowe on his podcast.","„Þess vegna finnst mér þetta svo mikilvægt ... að ala upp barn sem býr yfir vinnusiðferði og gildum sem samræmast þínum eigin, sem hefur góða sjálfsmynd, og svo framvegis,“ sagði hún í hlaðvarpsviðtali við Rob Lowe.","Aðalráðherra: ""Ég hengi að það er hægt að vanda að það er það sem það er ætlaður að vera fólki sem eru aðalráðherrar og sem þær veitur sem þær eru eiga og sem þær eru eiga að það sem þær eru, etc."", þegar hún talaðið Rob Lowe á hans podcast."
"""The truth of the matter is the doors can be opened for you, but if you think about all the people who try and it doesn't happen.""","„Sannleikurinn er sá að sumir fá dyr opnaðar fyrir sér, en svo eru aðrir sem leggja mikið á sig án árangurs.“","A possible translation in Icelandic is as follows:
""Sannðið er að dýrðið er að dörðinni eru öppnaðar fyrir þér, en hvis þú tækkar om hvert þútti sem geraðið og það eru ekki að gera."""
"She added, ""As a parent you think, all I can do for these kids is teach them right from wrong and teach them what work is. I've really have tried not to just hand them things.""","„Sem foreldri hugsar maður að það eina sem er hægt að gera fyrir þessi börn er að kenna þeim muninn á réttu og röngu og kenna þeim hvað vinna er,“ bætti hún við. „Ég hef virkilega reynt að tryggja að þau fái ekki allt upp í hendurnar.“","Að það að þetta er aðalætur, það er aðalætur að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að aðgera að að"
"Paltrow has also taken steps to allow her children to live as privately as possible, and ensures they keep their social media accounts private.",Paltrow hefur einnig reynt að gera börnum sínum kleift að njóta einkalífs í eins miklum mæli og mögulegt er og tryggir að þau hafi aðganga sína á samfélagsmiðlum lokaða.,Að Paltrow hafa hægt að velja þátt í að hann séna hún fjölskiptarbarn sem þurfti að leggja að rannsóknar og hún velja þátt í að hún hluta þær að hér í hæða að þær eru privatlegar.
"""I won't let them be public on any social media or anything like that, I try to keep them out of the public eye as much as possible,"" she said.","„Ég leyfi þeim ekki að vera með opið fyrir nokkra samfélagsmiðla eða eitthvað slíkt, ég reyni að halda þeim frá kastljósi fjölmiðla eins og hægt er“ sagði hún.","A possible translation in Icelandic is: ""Ég vildi að það bjóða að rannsóknir á ensku, en ekki að það bjóða að rannsóknir á ensku, en ekki að það bjóða að rannsóknir á ensku, en ekki að það bjóða að rannsóknir á ensku, en ekki að það bjóða að rannsóknir á ensku, en ekki að það bjóða að rannsóknir á ensku, en ekki að það bjóða að rannsóknir á ensku, en ekki að það bjóða að rannsóknir á ensku, en ekki að það bjóða að rannsóknir á ensku, en ekki að það"
"""You know, now it's different, 'cause kids are like, 'Can I have a YouTube channel?' and I'm like, 'No, you can't.","„Þetta er öðruvísi núna, þú veist, því börnin segja „Má ég vera með YouTube-rás?“ og ég segi „Nei, þú mátt það ekki.","A possible translation in Icelandic is as follows:
""Við vetur, það er hægt að skilja, því að það eru aldri það að það eru, en séðu fyrir, því að það eru aðalir, en það er hægt að skilja, því að það eru aldri það að það eru, en séðu fyrir, því að það eru aðalir, en það er hægt að skilja, því að það eru aldri það að það eru, en séðu fyrir, því að það eru aðalir, en það er hægt að skilja, því að það eru aldri það að það eru,"
"Absolutely not.""",Alls ekki.““,"A possible translation in Icelandic is:
Áhugið er ekki."""
"During Tribute To Kargil Heroes, PM Narendra Modi Says Pakistan Tried To ""Backstab"" India",Narendra Modi forsætisráðherra segir á minningarathöfn til heiðurs Kargil-hetjunum að Pakistan hafi reynt að „stinga Indland í bakið“,"Að PM Narendra Modi sagði að Pakistanið hafti ""stikkaði í hreini"" Índiánar"
"Pakistan tried to ""backstab"" India despite her attempts to keep friendly relations, Prime Minister Narendra Modi said today in his tribute to the armed forces on the 21st anniversary of Kargil war.","Pakistan reyndi að „stinga Indland í bakið“ þrátt fyrir tilraunir þess til að halda samskiptum landanna friðsamlegum, sagði Narendra Modi forsætisráðherra í dag í ávarpi til hersins í tilefni þess að 21 ár er liðið frá Kargil-stríðinu.","A Pakistan tried to ""backstab"" India despite her attempts to keep friendly relations, Prime Minister Narendra Modi said today in his tribute to the armed forces on the 21st anniversary of Kargil war."
"In his monthly radio address Mann ki Baat, PM Modi said ""Pakistan undertook this misadventure with sinister plans to capture India's land and to divert its ongoing internal conflicts.""",Í mánaðarlegu Mann ki Baat-útvarpsávarpi sínu sagði forsætisráðherrann að „Pakistan hafi ráðist í þennan misheppnaða slag með þeim illa ásetningi að hertaka landsvæði Indlands og beina athyglinni frá ágreiningi innanlands“.,"Aðalráðið Mann ki Baat, PM Modi sagði ""Pakistan fékk þetta mislykt í sinn med sinnræðið að erteikið land og að ræða fyrr ínið aðalöfnunum."""
"""Pakistan had the audacity of trying to occupy Indian soil and deviate attention from its own internal unrest,"" he said.","„Pakistan sýndi þá bíræfni að reyna að hertaka indverskt land og beina athygli frá ólgu í eigin landi,“ sagði hann.","A possible translation in Icelandic is as follows:
""Pakistan had the audacity of trying to occupy Indian soil and deviate attention from its own internal unrest,"" he said."
"""At the time, India was trying for improve relations with Pakistan.  But as it is said, evil's nature is to fight everyone without reason.  People of this nature can only think of doing evil even to those who try to do them good.  That's why Pakistan backstabbed India despite India's attempts at cordial relations,"" he said..","„Indland var á þessum tímapunkti að leitast við að bæta samskipti sín við Pakistan.  En eins og sagt er þá er það eðli illskunnar að slá frá sér.  Fólk sem er þess eðlis getur aðeins hugsað um að gera illt, jafnvel þeim sem reyna að gera þeim gott.  Þess vegna stakk Pakistan Indland í bakið þrátt fyrir tilraunir Indlands til að halda samskiptunum vinsamlegum,“ sagði hann.","Að ""En það hægt að kynna að índalið var að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta í að bæta"
"""You can imagine, the enemy was perched high on the mountains while our forces were fighting them from below.  But the high morale and true of our forces won against mountains,"" he added.","„Þið getið ímyndað ykkur, óvinaherinn var hátt á fjöllum uppi á meðan herafli okkar barðist við þá neðan frá.  En góður og sannur andi herafla okkar sigraðist á fjöllunum,“ bætti hann við.","A possible translation in Icelandic is as follows:
""Fyrir eigin, enn eru að kynja, enn eru við í fjallum, enn eru vötnir á réttu. Men viðuræðu og hlutverk vötnar varð styrðinnið,"" heiðar hann."
"""Thanks to the courage of our armed forces, India showed great strength in Kargil,"" PM Modi said, recalling his own visit to the area.","„Þökk sé hugrekki herafla okkar sýndi Indland mikinn styrk í Kargil,“ sagði Modi forsætisráðherra er hann minntist heimsóknar sinnar til svæðisins.","Að bjóða að skemma: ""Þakkað á krafti og kraftanefndi vorta staðalönds, Índia, fékk að vinna Kargil,"" sögmuður Modi, er hann hefur sýndið að væri í kvenjandi sveit."
"Kargil Diwas is celebrated every year, marking the day the Indian Army recaptured all the Indian posts in Ladakh's Kargil that had been occupied by Pakistan's army 21 years ago.",Kargil Diwas er haldið hátíðlegt á hverju ári á þeim degi þegar indverski herinn endurheimti allar indverskar útvarðarstöðvar sem pakistanski herinn hafði hertekið 21 ári fyrr.,"A possible translation in Icelandic is as follows:
Kargil Diwas er hægt að vinna ársins, markaðið daginn, þegar indianarhæðin rikðið allt indisk posti í Kargil, Ladakh, sem var okkurðað af pakistanarhæðinni 21 ár í fornu."
"On July 26, 1999, the Army had announced the successful culmination of ""Operation Vijay.""",26. júlí 1999 lýsti herinn yfir að „Operation Vijay“ hefði heppnast.,"Translation in Icelandic:
26. júní 1999, heimildarstjórnunin ársins, annalistið Army-sins að hægt vara að vera ""Vijay""- operasins."
